nBlocks,blockId,jammingState,antStatus,antPower,postStatus,noisePerMS,agcCnt,cwSuppression,ofsI,magI,ofsQ,magQ,rfBlockGnssBand
3,1,0,2,1,16908288,0,0,2,250,157,254,164,4
3,2,0,2,1,16908288,0,0,6,249,216,0,239,2
3,0,0,2,1,16908288,0,0,9,10,248,250,255,1
3,1,0,2,1,16908288,0,0,3,249,196,254,204,4
3,2,0,2,1,16908288,0,0,5,248,225,0,247,2
3,0,0,2,1,16908288,0,0,9,10,247,251,255,1
3,1,0,2,1,16908288,0,0,2,249,160,254,165,4
3,2,0,2,1,16908288,0,0,5,249,221,0,242,2
3,0,0,2,1,16908288,0,0,9,10,243,251,255,1
3,1,0,2,1,16908288,0,0,3,250,240,255,255,4
3,2,0,2,1,16908288,0,0,5,249,215,0,239,2
3,0,0,2,1,16908288,0,0,9,10,249,250,255,1
3,1,0,2,1,16908288,0,0,2,250,182,254,189,4
3,2,0,2,1,16908288,0,0,6,249,243,1,255,2
3,0,0,2,1,16908288,0,0,10,10,242,251,255,1
3,1,0,2,1,16908288,0,0,2,251,242,255,255,4
3,2,0,2,1,16908288,0,0,5,249,216,1,238,2
3,0,0,2,1,16908288,0,0,9,10,246,250,255,1
3,1,0,2,1,16908288,0,0,3,250,158,254,166,4
3,2,0,2,1,16908288,0,0,5,248,220,0,244,2
3,0,0,2,1,16908288,0,0,9,9,245,250,255,1
3,1,0,2,1,16908288,0,0,3,251,191,255,204,4
3,2,0,2,1,16908288,0,0,5,249,216,0,236,2
3,0,0,2,1,16908288,0,0,9,10,254,250,255,1
3,1,0,2,1,16908288,0,0,3,250,154,254,163,4
3,2,0,2,1,16908288,0,0,5,249,218,0,240,2
3,0,0,2,1,16908288,0,0,9,10,246,251,255,1
3,1,0,2,1,16908288,0,0,3,250,193,255,203,4
3,2,0,2,1,16908288,0,0,5,249,221,1,242,2
3,0,0,2,1,16908288,0,0,9,9,253,251,255,1
3,1,0,2,1,16908288,0,0,2,250,161,254,169,4
3,2,0,2,1,16908288,0,0,5,249,226,1,251,2
3,0,0,2,1,16908288,0,0,9,10,245,251,255,1
3,1,0,2,1,16908288,0,0,2,250,242,254,255,4
3,2,0,2,1,16908288,0,0,6,249,224,0,246,2
3,0,0,2,1,16908288,0,0,9,10,250,250,255,1
3,1,0,2,1,16908288,0,0,3,250,159,254,164,4
3,2,0,2,1,16908288,0,0,6,248,219,1,245,2
3,0,0,2,1,16908288,0,0,10,9,245,250,255,1
3,1,0,2,1,16908288,0,0,3,250,194,254,205,4
3,2,0,2,1,16908288,0,0,5,248,223,0,246,2
3,0,0,2,1,16908288,0,0,9,9,255,250,255,1
3,1,0,2,1,16908288,0,0,3,250,156,254,163,4
3,2,0,2,1,16908288,0,0,5,249,220,0,241,2
3,0,0,2,1,16908288,0,0,8,10,243,250,255,1
3,1,0,2,1,16908288,0,0,2,251,191,255,203,4
3,2,0,2,1,16908288,0,0,5,249,219,1,244,2
3,0,0,2,1,16908288,0,0,9,10,247,250,255,1
3,1,0,2,1,16908288,0,0,2,251,154,254,163,4
3,2,0,2,1,16908288,0,0,5,248,220,1,242,2
3,0,0,2,1,16908288,0,0,9,10,250,250,255,1
3,1,0,2,1,16908288,0,0,3,251,241,255,255,4
3,2,0,2,1,16908288,0,0,5,249,221,1,246,2
3,0,0,2,1,16908288,0,0,9,10,244,251,255,1
3,1,0,2,1,16908288,0,0,3,251,152,255,161,4
3,2,0,2,1,16908288,0,0,5,249,214,0,237,2
3,0,0,2,1,16908288,0,0,9,10,246,250,255,1
3,1,0,2,1,16908288,0,0,2,250,200,255,210,4
3,2,0,2,1,16908288,0,0,5,248,229,1,252,2
3,0,0,2,1,16908288,0,0,10,10,247,250,255,1
3,1,0,2,1,16908288,0,0,3,250,157,253,164,4
3,2,0,2,1,16908288,0,0,4,248,215,1,236,2
3,0,0,2,1,16908288,0,0,9,9,249,251,255,1
3,1,0,2,1,16908288,0,0,3,250,196,255,206,4
3,2,0,2,1,16908288,0,0,5,247,220,0,244,2
3,0,0,2,1,16908288,0,0,8,9,247,251,255,1
3,1,0,2,1,16908288,0,0,2,250,153,254,159,4
3,2,0,2,1,16908288,0,0,6,248,212,0,235,2
3,0,0,2,1,16908288,0,0,9,10,251,250,255,1
3,1,0,2,1,16908288,0,0,2,250,194,254,206,4
3,2,0,2,1,16908288,0,0,5,249,216,0,241,2
3,0,0,2,1,16908288,0,0,9,10,250,250,255,1
3,1,0,2,1,16908288,0,0,2,250,159,255,165,4
3,2,0,2,1,16908288,0,0,5,248,221,0,242,2
3,0,0,2,1,16908288,0,0,9,11,252,251,255,1
3,1,0,2,1,16908288,0,0,3,250,197,254,206,4
3,2,0,2,1,16908288,0,0,5,248,223,0,245,2
3,0,0,2,1,16908288,0,0,10,11,245,251,255,1
3,1,0,2,1,16908288,0,0,3,250,158,254,164,4
3,2,0,2,1,16908288,0,0,5,248,221,0,244,2
3,0,0,2,1,16908288,0,0,9,10,242,251,255,1
3,1,0,2,1,16908288,0,0,3,250,193,255,203,4
3,2,0,2,1,16908288,0,0,6,248,214,0,240,2
3,0,0,2,1,16908288,0,0,9,9,246,250,255,1
3,1,0,2,1,16908288,0,0,2,250,152,254,161,4
3,2,0,2,1,16908288,0,0,5,248,213,0,235,2
3,0,0,2,1,16908288,0,0,9,10,242,250,255,1
3,1,0,2,1,16908288,0,0,3,250,194,254,204,4
3,2,0,2,1,16908288,0,0,5,248,216,1,240,2
3,0,0,2,1,16908288,0,0,8,10,250,250,255,1
3,1,0,2,1,16908288,0,0,3,249,154,254,162,4
3,2,0,2,1,16908288,0,0,6,248,216,1,236,2
3,0,0,2,1,16908288,0,0,9,10,250,249,255,1
3,1,0,2,1,16908288,0,0,3,250,195,255,206,4
3,2,0,2,1,16908288,0,0,5,248,219,1,242,2
3,0,0,2,1,16908288,0,0,9,11,246,249,255,1
3,1,0,2,1,16908288,0,0,3,250,156,254,164,4
3,2,0,2,1,16908288,0,0,5,249,216,1,239,2
3,0,0,2,1,16908288,0,0,10,10,248,250,255,1
3,1,0,2,1,16908288,0,0,3,250,243,255,255,4
3,2,0,2,1,16908288,0,0,5,248,226,0,249,2
3,0,0,2,1,16908288,0,0,8,10,255,250,255,1
3,1,0,2,1,16908288,0,0,2,250,153,254,161,4
3,2,0,2,1,16908288,0,0,5,249,223,1,243,2
3,0,0,2,1,16908288,0,0,8,10,244,250,255,1
3,1,0,2,1,16908288,0,0,3,250,202,255,212,4
3,2,0,2,1,16908288,0,0,5,249,220,0,243,2
3,0,0,2,1,16908288,0,0,9,10,254,250,255,1
3,1,0,2,1,16908288,0,0,2,250,156,254,163,4
3,2,0,2,1,16908288,0,0,5,249,220,0,244,2
3,0,0,2,1,16908288,0,0,9,9,248,251,255,1
3,1,0,2,1,16908288,0,0,2,250,243,254,255,4
3,2,0,2,1,16908288,0,0,5,249,223,1,245,2
3,0,0,2,1,16908288,0,0,9,9,249,250,255,1
3,1,0,2,1,16908288,0,0,3,250,154,255,159,4
3,2,0,2,1,16908288,0,0,6,249,219,1,241,2
3,0,0,2,1,16908288,0,0,10,10,248,251,255,1
3,1,0,2,1,16908288,0,0,3,250,241,254,255,4
3,2,0,2,1,16908288,0,0,5,248,219,1,242,2
3,0,0,2,1,16908288,0,0,9,9,252,250,255,1
3,1,0,2,1,16908288,0,0,2,250,153,254,163,4
3,2,0,2,1,16908288,0,0,6,248,216,1,240,2
3,0,0,2,1,16908288,0,0,9,10,250,250,255,1
3,1,0,2,1,16908288,0,0,3,249,200,255,211,4
3,2,0,2,1,16908288,0,0,5,249,220,0,244,2
3,0,0,2,1,16908288,0,0,9,10,248,250,255,1
3,1,0,2,1,16908288,0,0,2,250,156,254,161,4
3,2,0,2,1,16908288,0,0,5,249,218,0,240,2
3,0,0,2,1,16908288,0,0,9,10,243,250,255,1
3,1,0,2,1,16908288,0,0,2,250,201,255,214,4
3,2,0,2,1,16908288,0,0,5,249,216,0,239,2
3,0,0,2,1,16908288,0,0,9,10,243,251,255,1
3,1,0,2,1,16908288,0,0,3,250,156,255,163,4
3,2,0,2,1,16908288,0,0,5,249,217,1,241,2
3,0,0,2,1,16908288,0,0,9,9,242,251,255,1
3,1,0,2,1,16908288,0,0,2,249,203,254,215,4
3,2,0,2,1,16908288,0,0,5,248,215,1,238,2
3,0,0,2,1,16908288,0,0,10,10,247,251,255,1
3,1,0,2,1,16908288,0,0,2,250,158,255,163,4
3,2,0,2,1,16908288,0,0,5,249,219,0,242,2
3,0,0,2,1,16908288,0,0,9,10,243,251,255,1
3,1,0,2,1,16908288,0,0,2,250,242,255,255,4
3,2,0,2,1,16908288,0,0,5,249,222,0,244,2
3,0,0,2,1,16908288,0,0,9,10,248,250,255,1
3,1,0,2,1,16908288,0,0,3,250,155,255,161,4
3,2,0,2,1,16908288,0,0,4,249,213,0,236,2
3,0,0,2,1,16908288,0,0,9,10,253,250,255,1
3,1,0,2,1,16908288,0,0,3,250,206,254,215,4
3,2,0,2,1,16908288,0,0,5,248,222,0,244,2
3,0,0,2,1,16908288,0,0,10,10,251,250,255,1
3,1,0,2,1,16908288,0,0,3,250,158,255,164,4
3,2,0,2,1,16908288,0,0,5,249,219,1,241,2
3,0,0,2,1,16908288,0,0,10,10,249,251,255,1
3,1,0,2,1,16908288,0,0,3,250,244,255,255,4
3,2,0,2,1,16908288,0,0,5,249,229,0,252,2
3,0,0,2,1,16908288,0,0,10,10,244,251,255,1
3,1,0,2,1,16908288,0,0,2,250,154,255,161,4
3,2,0,2,1,16908288,0,0,6,249,213,0,234,2
3,0,0,2,1,16908288,0,0,9,10,242,250,255,1
3,1,0,2,1,16908288,0,0,2,249,203,254,216,4
3,2,0,2,1,16908288,0,0,5,249,213,1,237,2
3,0,0,2,1,16908288,0,0,9,9,255,251,255,1
3,1,0,2,1,16908288,0,0,2,250,158,255,164,4
3,2,0,2,1,16908288,0,0,5,249,224,0,247,2
3,0,0,2,1,16908288,0,0,9,9,246,250,255,1
3,1,0,2,1,16908288,0,0,3,249,208,255,220,4
3,2,0,2,1,16908288,0,0,5,250,215,1,240,2
3,0,0,2,1,16908288,0,0,9,9,243,250,255,1
3,1,0,2,1,16908288,0,0,3,249,154,255,162,4
3,2,0,2,1,16908288,0,0,6,249,214,1,236,2
3,0,0,2,1,16908288,0,0,9,10,247,251,255,1
3,1,0,2,1,16908288,0,0,3,250,214,255,226,4
3,2,0,2,1,16908288,0,0,5,249,236,1,255,2
3,0,0,2,1,16908288,0,0,9,9,244,250,255,1
3,1,0,2,1,16908288,0,0,2,250,156,255,163,4
3,2,0,2,1,16908288,0,0,6,248,215,0,240,2
3,0,0,2,1,16908288,0,0,10,9,248,250,255,1
3,1,0,2,1,16908288,0,0,2,250,242,255,255,4
3,2,0,2,1,16908288,0,0,5,249,224,0,246,2
3,0,0,2,1,16908288,0,0,8,10,247,251,255,1
3,1,0,2,1,16908288,0,0,3,250,162,255,169,4
3,2,0,2,1,16908288,0,0,5,248,223,0,246,2
3,0,0,2,1,16908288,0,0,9,9,255,251,255,1
3,1,0,2,1,16908288,0,0,2,250,216,255,229,4
3,2,0,2,1,16908288,0,0,4,249,224,0,249,2
3,0,0,2,1,16908288,0,0,9,10,255,250,255,1
3,1,0,2,1,16908288,0,0,2,250,163,254,170,4
3,2,0,2,1,16908288,0,0,5,249,226,0,248,2
3,0,0,2,1,16908288,0,0,9,9,242,250,255,1
3,1,0,2,1,16908288,0,0,3,250,242,255,255,4
3,2,0,2,1,16908288,0,0,5,249,219,0,244,2
3,0,0,2,1,16908288,0,0,9,9,254,250,255,1
3,1,0,2,1,16908288,0,0,3,250,156,254,166,4
3,2,0,2,1,16908288,0,0,5,248,222,0,245,2
3,0,0,2,1,16908288,0,0,9,10,255,250,255,1
3,1,0,2,1,16908288,0,0,2,250,212,254,224,4
3,2,0,2,1,16908288,0,0,5,248,220,1,243,2
3,0,0,2,1,16908288,0,0,9,9,255,250,255,1
3,1,0,2,1,16908288,0,0,2,250,235,254,238,4
3,2,0,2,1,16908288,0,0,4,250,255,1,255,2
3,0,0,2,1,16908288,0,0,9,10,255,250,255,1
3,1,0,2,1,16908288,0,0,3,251,211,255,227,4
3,2,0,2,1,16908288,0,0,5,249,220,0,244,2
3,0,0,2,1,16908288,0,0,9,10,255,251,255,1
3,1,0,2,1,16908288,0,0,3,250,156,254,162,4
3,2,0,2,1,16908288,0,0,5,249,219,0,241,2
3,0,0,2,1,16908288,0,0,9,10,255,251,255,1
3,1,0,2,1,16908288,0,0,3,250,211,255,226,4
3,2,0,2,1,16908288,0,0,5,249,220,0,241,2
3,0,0,2,1,16908288,0,0,10,10,255,250,255,1
3,1,0,2,1,16908288,0,0,3,251,159,254,167,4
3,2,0,2,1,16908288,0,0,5,249,222,0,246,2
3,0,0,2,1,16908288,0,0,9,10,255,251,255,1
3,1,0,2,1,16908288,0,0,2,250,255,254,255,4
3,2,0,2,1,16908288,0,0,5,249,253,0,255,2
3,0,0,2,1,16908288,0,0,10,10,251,251,255,1
3,1,0,2,1,16908288,0,0,2,250,155,254,163,4
3,2,0,2,1,16908288,0,0,5,248,218,0,241,2
3,0,0,2,1,16908288,0,0,10,10,255,251,255,1
3,1,0,2,1,16908288,0,0,2,250,247,254,255,4
3,2,0,2,1,16908288,0,0,5,249,230,1,252,2
3,0,0,2,1,16908288,0,0,9,9,255,250,255,1
3,1,0,2,1,16908288,0,0,3,250,157,254,163,4
3,2,0,2,1,16908288,0,0,5,250,220,0,244,2
3,0,0,2,1,16908288,0,0,9,10,252,251,255,1
3,1,0,2,1,16908288,0,0,3,250,240,255,253,4
3,2,0,2,1,16908288,0,0,5,248,223,0,246,2
3,0,0,2,1,16908288,0,0,10,10,247,250,255,1
3,1,0,2,1,16908288,0,0,2,250,155,253,161,4
3,2,0,2,1,16908288,0,0,5,248,218,1,240,2
3,0,0,2,1,16908288,0,0,9,9,255,251,255,1
3,1,0,2,1,16908288,0,0,2,250,239,255,255,4
3,2,0,2,1,16908288,0,0,5,248,224,2,248,2
3,0,0,2,1,16908288,0,0,9,10,250,250,255,1
3,1,0,2,1,16908288,0,0,3,250,155,254,163,4
3,2,0,2,1,16908288,0,0,5,248,220,0,242,2
3,0,0,2,1,16908288,0,0,9,10,255,250,255,1
3,1,0,2,1,16908288,0,0,3,251,217,254,231,4
3,2,0,2,1,16908288,0,0,5,249,224,0,246,2
3,0,0,2,1,16908288,0,0,9,9,250,251,255,1
3,1,0,2,1,16908288,0,0,3,250,161,255,170,4
3,2,0,2,1,16908288,0,0,5,249,222,1,247,2
3,0,0,2,1,16908288,0,0,9,9,255,251,255,1
3,1,0,2,1,16908288,0,0,3,250,218,253,232,4
3,2,0,2,1,16908288,0,0,6,248,222,1,243,2
3,0,0,2,1,16908288,0,0,9,10,244,249,255,1
3,1,0,2,1,16908288,0,0,2,250,154,254,160,4
3,2,0,2,1,16908288,0,0,5,248,214,1,238,2
3,0,0,2,1,16908288,0,0,8,9,252,250,255,1
3,1,0,2,1,16908288,0,0,2,251,220,253,232,4
3,2,0,2,1,16908288,0,0,5,249,225,1,246,2
3,0,0,2,1,16908288,0,0,9,10,247,250,255,1
3,1,0,2,1,16908288,0,0,3,250,154,253,161,4
3,2,0,2,1,16908288,0,0,5,249,213,0,237,2
3,0,0,2,1,16908288,0,0,8,10,252,250,255,1
3,1,0,2,1,16908288,0,0,2,250,219,254,233,4
3,2,0,2,1,16908288,0,0,6,249,221,0,246,2
3,0,0,2,1,16908288,0,0,9,11,249,250,255,1
3,1,0,2,1,16908288,0,0,3,250,160,254,168,4
3,2,0,2,1,16908288,0,0,5,248,225,0,248,2
3,0,0,2,1,16908288,0,0,9,9,250,251,255,1
3,1,0,2,1,16908288,0,0,3,250,219,254,233,4
3,2,0,2,1,16908288,0,0,6,249,221,0,245,2
3,0,0,2,1,16908288,0,0,9,10,254,251,255,1
3,1,0,2,1,16908288,0,0,3,249,156,255,166,4
3,2,0,2,1,16908288,0,0,5,249,220,0,242,2
3,0,0,2,1,16908288,0,0,9,10,250,251,255,1
3,1,0,2,1,16908288,0,0,3,250,221,255,235,4
3,2,0,2,1,16908288,0,0,5,249,221,1,244,2
3,0,0,2,1,16908288,0,0,10,10,254,250,255,1
3,1,0,2,1,16908288,0,0,3,249,158,254,164,4
3,2,0,2,1,16908288,0,0,5,249,220,1,244,2
3,0,0,2,1,16908288,0,0,9,10,251,250,255,1
3,1,0,2,1,16908288,0,0,2,250,242,255,255,4
3,2,0,2,1,16908288,0,0,5,249,231,1,253,2
3,0,0,2,1,16908288,0,0,9,9,255,250,255,1
3,1,0,2,1,16908288,0,0,2,250,163,254,171,4
3,2,0,2,1,16908288,0,0,6,249,225,1,249,2
3,0,0,2,1,16908288,0,0,9,10,248,250,255,1
3,1,0,2,1,16908288,0,0,3,251,224,254,237,4
3,2,0,2,1,16908288,0,0,5,250,220,1,244,2
3,0,0,2,1,16908288,0,0,9,9,243,251,255,1
3,1,0,2,1,16908288,0,0,2,250,154,255,162,4
3,2,0,2,1,16908288,0,0,5,249,209,0,234,2
3,0,0,2,1,16908288,0,0,9,11,246,249,255,1
3,1,0,2,1,16908288,0,0,2,250,235,255,250,4
3,2,0,2,1,16908288,0,0,5,249,224,0,247,2
3,0,0,2,1,16908288,0,0,10,10,248,250,255,1
3,1,0,2,1,16908288,0,0,2,250,158,254,163,4
3,2,0,2,1,16908288,0,0,5,249,220,1,240,2
3,0,0,2,1,16908288,0,0,9,9,243,250,255,1
3,1,0,2,1,16908288,0,0,2,250,235,254,249,4
3,2,0,2,1,16908288,0,0,5,248,216,1,240,2
3,0,0,2,1,16908288,0,0,9,10,249,250,255,1
3,1,0,2,1,16908288,0,0,2,249,163,254,169,4
3,2,0,2,1,16908288,0,0,5,248,224,1,247,2
3,0,0,2,1,16908288,0,0,9,11,246,251,255,1
3,1,0,2,1,16908288,0,0,2,251,230,254,241,4
3,2,0,2,1,16908288,0,0,5,248,224,0,245,2
3,0,0,2,1,16908288,0,0,9,10,250,250,255,1
3,1,0,2,1,16908288,0,0,3,250,161,253,168,4
3,2,0,2,1,16908288,0,0,5,248,225,1,247,2
3,0,0,2,1,16908288,0,0,9,10,249,250,255,1
3,1,0,2,1,16908288,0,0,2,250,228,254,239,4
3,2,0,2,1,16908288,0,0,6,248,223,0,245,2
3,0,0,2,1,16908288,0,0,10,10,254,250,255,1
3,1,0,2,1,16908288,0,0,2,250,158,254,167,4
3,2,0,2,1,16908288,0,0,5,248,219,0,243,2
3,0,0,2,1,16908288,0,0,9,10,255,251,255,1
3,1,0,2,1,16908288,0,0,3,250,241,254,251,4
3,2,0,2,1,16908288,0,0,5,248,241,0,255,2
3,0,0,2,1,16908288,0,0,9,9,244,250,255,1
3,1,0,2,1,16908288,0,0,3,250,156,254,164,4
3,2,0,2,1,16908288,0,0,5,249,215,0,237,2
3,0,0,2,1,16908288,0,0,9,10,244,250,255,1
3,1,0,2,1,16908288,0,0,2,250,225,254,238,4
3,2,0,2,1,16908288,0,0,5,248,219,0,239,2
3,0,0,2,1,16908288,0,0,9,10,247,251,255,1
3,1,0,2,1,16908288,0,0,3,249,164,254,170,4
3,2,0,2,1,16908288,0,0,5,248,225,0,246,2
3,0,0,2,1,16908288,0,0,9,10,245,250,255,1
3,1,0,2,1,16908288,0,0,2,250,230,254,242,4
3,2,0,2,1,16908288,0,0,6,249,218,0,241,2
3,0,0,2,1,16908288,0,0,8,10,247,250,255,1
3,1,0,2,1,16908288,0,0,3,249,153,254,159,4
3,2,0,2,1,16908288,0,0,5,249,212,0,235,2
3,0,0,2,1,16908288,0,0,9,10,243,251,255,1
3,1,0,2,1,16908288,0,0,3,249,224,254,238,4
3,2,0,2,1,16908288,0,0,5,250,214,1,237,2
3,0,0,2,1,16908288,0,0,9,9,252,250,255,1
3,1,0,2,1,16908288,0,0,3,250,157,254,162,4
3,2,0,2,1,16908288,0,0,5,249,214,1,239,2
3,0,0,2,1,16908288,0,0,9,10,249,251,255,1
3,1,0,2,1,16908288,0,0,2,251,235,255,249,4
3,2,0,2,1,16908288,0,0,5,249,243,0,255,2
3,0,0,2,1,16908288,0,0,10,10,255,250,255,1
3,1,0,2,1,16908288,0,0,3,250,167,255,172,4
3,2,0,2,1,16908288,0,0,5,249,228,1,249,2
3,0,0,2,1,16908288,0,0,8,10,246,250,255,1
3,1,0,2,1,16908288,0,0,2,250,230,255,242,4
3,2,0,2,1,16908288,0,0,5,249,224,1,245,2
3,0,0,2,1,16908288,0,0,9,11,252,250,255,1
3,1,0,2,1,16908288,0,0,3,250,156,254,164,4
3,2,0,2,1,16908288,0,0,5,249,219,1,241,2
3,0,0,2,1,16908288,0,0,9,10,250,249,255,1
3,1,0,2,1,16908288,0,0,2,251,226,254,240,4
3,2,0,2,1,16908288,0,0,5,248,227,0,250,2
3,0,0,2,1,16908288,0,0,9,10,248,250,255,1
3,1,0,2,1,16908288,0,0,2,250,155,255,163,4
3,2,0,2,1,16908288,0,0,5,250,217,1,240,2
3,0,0,2,1,16908288,0,0,10,11,255,250,255,1
3,1,0,2,1,16908288,0,0,3,250,250,255,255,4
3,2,0,2,1,16908288,0,0,5,249,252,0,255,2
3,0,0,2,1,16908288,0,0,9,10,248,250,255,1
3,1,0,2,1,16908288,0,0,2,250,156,254,163,4
3,2,0,2,1,16908288,0,0,5,248,216,0,240,2
3,0,0,2,1,16908288,0,0,9,10,253,250,255,1
3,1,0,2,1,16908288,0,0,3,250,238,254,251,4
3,2,0,2,1,16908288,0,0,5,249,228,0,249,2
3,0,0,2,1,16908288,0,0,9,10,248,250,255,1
3,1,0,2,1,16908288,0,0,3,250,158,254,166,4
3,2,0,2,1,16908288,0,0,5,249,217,0,242,2
3,0,0,2,1,16908288,0,0,10,10,254,250,255,1
3,1,0,2,1,16908288,0,0,2,250,240,254,255,4
3,2,0,2,1,16908288,0,0,5,249,228,1,252,2
3,0,0,2,1,16908288,0,0,9,10,255,250,255,1
3,1,0,2,1,16908288,0,0,2,251,157,253,163,4
3,2,0,2,1,16908288,0,0,6,249,216,1,238,2
3,0,0,2,1,16908288,0,0,8,10,243,250,255,1
3,1,0,2,1,16908288,0,0,2,250,223,255,237,4
3,2,0,2,1,16908288,0,0,5,249,220,1,244,2
3,0,0,2,1,16908288,0,0,9,9,255,249,255,1
3,1,0,2,1,16908288,0,0,3,249,157,254,165,4
3,2,0,2,1,16908288,0,0,5,248,221,0,243,2
3,0,0,2,1,16908288,0,0,10,9,242,250,255,1
3,1,0,2,1,16908288,0,0,3,251,221,254,237,4
3,2,0,2,1,16908288,0,0,6,248,220,0,243,2
3,0,0,2,1,16908288,0,0,9,10,249,250,255,1
3,1,0,2,1,16908288,0,0,3,250,163,254,169,4
3,2,0,2,1,16908288,0,0,5,249,222,1,246,2
3,0,0,2,1,16908288,0,0,9,9,246,250,255,1
3,1,0,2,1,16908288,0,0,2,250,226,254,238,4
3,2,0,2,1,16908288,0,0,5,249,226,0,249,2
3,0,0,2,1,16908288,0,0,10,11,251,250,255,1
3,1,0,2,1,16908288,0,0,3,250,168,254,174,4
3,2,0,2,1,16908288,0,0,5,249,229,0,250,2
3,0,0,2,1,16908288,0,0,9,11,252,250,255,1
3,1,0,2,1,16908288,0,0,3,250,234,254,246,4
3,2,0,2,1,16908288,0,0,5,249,242,0,255,2
3,0,0,2,1,16908288,0,0,9,10,249,250,255,1
3,1,0,2,1,16908288,0,0,2,250,157,254,166,4
