timestamp_utc,rcvTow,week,leapS,numMeas,recStat,prMes,cpMes,doMes,gnssId,svId,sigId,freqId,locktime,cno,prStdev,cpStdev,doStdev,trkStat,prValid,cpValid,halfCyc,subHalfCyc
2025-11-25T15:29:42.000148+00:00,228605.00400000002,2394,18,25,1,25455295.52649047,133768507.59191887,875.117919921875,2,9,0,0,19380,41,4,0,2,6,False,True,True,False
2025-11-25T15:29:42.000148+00:00,228605.00400000002,2394,18,25,1,29350068.905549508,118180562.42101252,331.820556640625,2,34,6,0,19260,28,7,0,6,8,False,False,False,True
2025-11-25T15:29:42.000148+00:00,228605.00400000002,2394,18,25,1,25214655.00305528,101528965.62783088,826.39306640625,2,31,6,0,19400,33,5,0,4,8,False,False,False,True
2025-11-25T15:29:42.000148+00:00,228605.00400000002,2394,18,25,1,26958608.059796773,108551139.19479091,-1146.035888671875,2,23,6,0,19380,30,5,0,6,8,False,False,False,True
2025-11-25T15:29:42.000148+00:00,228605.00400000002,2394,18,25,1,27878659.177280642,112255807.59241875,-1202.4603271484375,2,36,6,0,17000,26,7,0,9,8,False,False,False,True
2025-11-25T15:29:42.000148+00:00,228605.00400000002,2394,18,25,1,25211735.037041035,101517207.88215654,55.149658203125,2,6,6,0,19400,32,5,0,5,8,False,False,False,True
2025-11-25T15:29:42.000148+00:00,228605.00400000002,2394,18,25,1,26008000.990311578,136672974.1837264,-741.3291015625,2,4,0,0,19380,39,4,0,2,7,True,True,True,False
2025-11-25T15:29:42.000148+00:00,228605.00400000002,2394,18,25,1,27878668.010162055,146503398.20588097,-1568.2138671875,2,36,0,0,19380,39,5,0,2,7,True,True,True,False
2025-11-25T15:29:42.000148+00:00,228605.00400000002,2394,18,25,1,29350135.50263029,154235898.99356055,433.5182800292969,2,34,0,0,17000,26,8,0,10,8,False,False,False,True
2025-11-25T15:29:42.000148+00:00,228605.00400000002,2394,18,25,1,25214665.812418155,132503985.59765063,1078.197021484375,2,31,0,0,19380,44,4,0,1,6,False,True,True,False
2025-11-25T15:29:42.000148+00:00,228605.00400000002,2394,18,25,1,26958618.353750017,141668503.76315168,-1495.86474609375,2,23,0,0,19400,36,5,0,3,7,True,True,True,False
2025-11-25T15:29:42.000148+00:00,228605.00400000002,2394,18,25,1,25455282.863495663,102497874.20760274,670.68359375,2,9,6,0,19400,32,5,0,4,8,False,False,False,True
2025-11-25T15:29:42.000148+00:00,228605.00400000002,2394,18,25,1,25211746.857748732,132488644.39150044,71.9833984375,2,6,0,0,19400,41,4,0,2,6,False,True,True,False
2025-11-25T15:29:42.000148+00:00,228605.00400000002,2394,18,25,1,22974159.80628411,120730022.47023188,-1014.30224609375,0,32,0,0,19320,44,3,0,1,6,False,True,True,False
2025-11-25T15:29:42.000148+00:00,228605.00400000002,2394,18,25,1,28624654.64379997,150423491.83416566,1801.483154296875,2,5,0,0,19420,32,6,0,5,8,False,False,False,True
2025-11-25T15:29:42.000148+00:00,228605.00400000002,2394,18,25,1,25360134.519194383,133268421.36536434,-969.565185546875,0,1,0,0,19300,35,5,0,4,8,False,False,False,True
2025-11-25T15:29:42.000148+00:00,228605.00400000002,2394,18,25,1,26196995.680336505,137666136.02354583,-1701.1787109375,0,2,0,0,19300,37,5,0,3,7,True,True,True,False
2025-11-25T15:29:42.000148+00:00,228605.00400000002,2394,18,25,1,24371442.832235165,128072803.26626752,-3571.87451171875,0,10,0,0,19320,44,3,0,1,6,False,True,True,False
2025-11-25T15:29:42.000148+00:00,228605.00400000002,2394,18,25,1,24719345.467182744,129901034.26210216,3914.711669921875,0,16,0,0,19320,38,5,0,2,7,True,True,True,False
2025-11-25T15:29:42.000148+00:00,228605.00400000002,2394,18,25,1,24323913.61317164,127823014.02406105,3009.59033203125,0,3,0,0,19320,40,5,0,2,7,True,True,True,False
2025-11-25T15:29:42.000148+00:00,228605.00400000002,2394,18,25,1,22006693.057112835,115645966.40284607,2196.844482421875,0,26,0,0,19320,47,3,0,1,5,True,False,True,False
2025-11-25T15:29:42.000148+00:00,228605.00400000002,2394,18,25,1,22517798.708703756,118331840.26515031,-1481.5416259765625,0,28,0,0,19320,41,4,0,2,6,False,True,True,False
2025-11-25T15:29:42.000148+00:00,228605.00400000002,2394,18,25,1,26681216.519181307,140210688.78450128,1329.744140625,0,29,0,0,7000,28,6,0,6,8,False,False,False,True
2025-11-25T15:29:42.000148+00:00,228605.00400000002,2394,18,25,1,21693829.537456628,114001863.55507626,82.8173828125,0,31,0,0,19320,44,3,0,1,6,False,True,True,False
2025-11-25T15:29:42.000148+00:00,228605.00400000002,2394,18,25,1,24762836.175514292,130129557.00032085,-3215.100830078125,0,25,0,0,19320,32,6,0,5,8,False,False,False,True
2025-11-25T15:30:32.000149+00:00,228655.00400000002,2394,18,25,1,27893709.438165627,146582436.79028255,-1590.5401611328125,2,36,0,0,39380,39,4,0,2,7,True,True,True,False
2025-11-25T15:30:32.000149+00:00,228655.00400000002,2394,18,25,1,26972992.55069104,141744038.91481295,-1522.5499267578125,2,23,0,0,39400,36,5,0,3,7,True,True,True,False
2025-11-25T15:30:32.000149+00:00,228655.00400000002,2394,18,25,1,25204557.24819189,132450862.8782817,1049.538818359375,2,31,0,0,39380,44,4,0,1,6,False,True,True,False
2025-11-25T15:30:32.000149+00:00,228655.00400000002,2394,18,25,1,29346117.87052543,154214938.97908998,404.115234375,2,34,0,0,5000,35,6,0,3,7,True,True,True,False
2025-11-25T15:30:32.000149+00:00,228655.00400000002,2394,18,25,1,26015126.643912997,136710424.25473198,-753.900390625,2,4,0,0,39380,39,4,0,2,7,True,True,True,False
2025-11-25T15:30:32.000149+00:00,228655.00400000002,2394,18,25,1,25447025.40650107,133725044.83211529,866.3422241210938,2,9,0,0,39380,41,4,0,1,6,False,True,True,False
2025-11-25T15:30:32.000149+00:00,228655.00400000002,2394,18,25,1,26972982.21318205,108609016.68579508,-1166.6396484375,2,23,6,0,39380,30,5,0,6,8,False,False,False,True
2025-11-25T15:30:32.000149+00:00,228655.00400000002,2394,18,25,1,25204545.907923587,101488261.2638684,804.0582885742188,2,31,6,0,39400,33,5,0,3,8,False,False,False,True
2025-11-25T15:30:32.000149+00:00,228655.00400000002,2394,18,25,1,29346099.192859374,118164578.15286672,309.807861328125,2,34,6,0,39260,29,5,0,5,8,False,False,False,True
2025-11-25T15:30:32.000149+00:00,228655.00400000002,2394,18,25,1,27893700.240155857,112316369.37451671,-1218.8095703125,2,36,6,0,37000,27,7,0,8,8,False,False,False,True
2025-11-25T15:30:32.000149+00:00,228655.00400000002,2394,18,25,1,25447012.248967096,102464571.57882598,663.82568359375,2,9,6,0,39400,32,5,0,5,8,False,False,False,True
2025-11-25T15:30:32.000149+00:00,228655.00400000002,2394,18,25,1,25211130.237971496,132485405.04062645,60.382080078125,2,6,0,0,39400,41,4,0,2,6,False,True,True,False
2025-11-25T15:30:32.000149+00:00,228655.00400000002,2394,18,25,1,25211118.443927735,101514725.70806363,46.313720703125,2,6,6,0,39400,32,5,0,5,8,False,False,False,True
2025-11-25T15:30:32.000149+00:00,228655.00400000002,2394,18,25,1,22983926.801832967,120781348.0148392,-1035.484619140625,0,32,0,0,39320,44,3,0,1,6,False,True,True,False
2025-11-25T15:30:32.000149+00:00,228655.00400000002,2394,18,25,1,25369508.032784864,133317681.96251117,-997.6455078125,0,1,0,0,39300,35,6,0,5,8,False,False,False,True
2025-11-25T15:30:32.000149+00:00,228655.00400000002,2394,18,25,1,26213249.962201178,137751549.76054552,-1713.01708984375,0,2,0,0,39300,35,5,0,3,7,True,True,True,False
2025-11-25T15:30:32.000149+00:00,228655.00400000002,2394,18,25,1,24295414.100856286,127673251.71154524,2984.623291015625,0,3,0,0,39320,39,5,0,3,7,True,True,True,False
2025-11-25T15:30:32.000149+00:00,228655.00400000002,2394,18,25,1,24405536.431489814,128251964.84630679,-3591.715576171875,0,10,0,0,39320,44,3,0,1,6,False,True,True,False
2025-11-25T15:30:32.000149+00:00,228655.00400000002,2394,18,25,1,24682171.62424655,129705690.52830811,3902.073486328125,0,16,0,0,39320,39,4,0,2,7,True,True,True,False
2025-11-25T15:30:32.000149+00:00,228655.00400000002,2394,18,25,1,28607536.232736897,150333575.23732457,1798.49609375,2,5,0,0,39420,31,7,0,6,8,False,False,False,True
2025-11-25T15:30:32.000149+00:00,228655.00400000002,2394,18,25,1,24793556.346279696,130290987.04063985,-3238.67431640625,0,25,0,0,39320,34,5,0,3,8,False,False,False,True
2025-11-25T15:30:32.000149+00:00,228655.00400000002,2394,18,25,1,21985970.236985598,115537068.01074055,2162.017822265625,0,26,0,0,39320,46,3,0,1,6,False,True,True,False
2025-11-25T15:30:32.000149+00:00,228655.00400000002,2394,18,25,1,22531983.35495801,118406383.78276701,-1497.48291015625,0,28,0,0,39320,41,4,0,2,6,False,True,True,False
2025-11-25T15:30:32.000149+00:00,228655.00400000002,2394,18,25,1,26668684.912788495,140144828.72348633,1308.0078125,0,29,0,0,27000,32,6,0,5,8,False,False,False,True
2025-11-25T15:30:32.000149+00:00,228655.00400000002,2394,18,25,1,21693178.011101436,113998441.4891128,57.0546875,0,31,0,0,39320,44,3,0,1,6,False,True,True,False
2025-11-25T15:30:37.000149+00:00,228660.00400000002,2394,18,25,1,27895213.93193174,112322465.54764546,-1220.0927734375,2,36,6,0,39000,26,7,0,8,8,False,False,False,True
2025-11-25T15:30:37.000149+00:00,228660.00400000002,2394,18,25,1,29345715.347399842,118163034.53365937,307.082763671875,2,34,6,0,41260,29,5,0,7,8,False,False,False,True
2025-11-25T15:30:37.000149+00:00,228660.00400000002,2394,18,25,1,25203548.366086897,101484244.86887993,802.208251953125,2,31,6,0,41400,33,5,0,4,8,False,False,False,True
2025-11-25T15:30:37.000149+00:00,228660.00400000002,2394,18,25,1,26974431.568238758,108614853.88354209,-1168.780029296875,2,23,6,0,41380,30,5,0,6,8,False,False,False,True
2025-11-25T15:30:37.000149+00:00,228660.00400000002,2394,18,25,1,25446188.24333355,102461253.76246089,662.26416015625,2,9,6,0,41400,32,5,0,5,8,False,False,False,True
2025-11-25T15:30:37.000149+00:00,228660.00400000002,2394,18,25,1,25211061.093647532,101514495.6783281,45.283447265625,2,6,6,0,41400,32,5,0,5,8,False,False,False,True
2025-11-25T15:30:37.000149+00:00,228660.00400000002,2394,18,25,1,26015845.05688298,136714195.6020361,-755.1007690429688,2,4,0,0,41380,39,4,0,2,7,True,True,True,False
2025-11-25T15:30:37.000149+00:00,228660.00400000002,2394,18,25,1,27895223.46303127,146590392.87036282,-1592.4873046875,2,36,0,0,41380,39,4,0,2,7,True,True,True,False
2025-11-25T15:30:37.000149+00:00,228660.00400000002,2394,18,25,1,25203559.780064918,132445621.13047557,1046.738525390625,2,31,0,0,41380,44,4,0,1,5,True,False,True,False
2025-11-25T15:30:37.000149+00:00,228660.00400000002,2394,18,25,1,26974442.110822704,141751656.90428185,-1525.04833984375,2,23,0,0,41400,36,5,0,3,7,True,True,True,False
2025-11-25T15:30:37.000149+00:00,228660.00400000002,2394,18,25,1,25446201.328972626,133720714.75216372,865.25439453125,2,9,0,0,41380,42,4,0,1,6,False,True,True,False
2025-11-25T15:30:37.000149+00:00,228660.00400000002,2394,18,25,1,29345730.530694697,154212924.4224813,400.952880859375,2,34,0,0,7000,37,5,0,3,7,True,True,True,False
2025-11-25T15:30:37.000149+00:00,228660.00400000002,2394,18,25,1,25370457.59140883,133322676.14950642,-1000.35888671875,0,1,0,0,41300,34,6,0,6,9,True,False,False,True
2025-11-25T15:30:37.000149+00:00,228660.00400000002,2394,18,25,1,28605829.536666747,150324584.7850723,1797.9189453125,2,5,0,0,41420,32,6,0,5,8,False,False,False,True
2025-11-25T15:30:37.000149+00:00,228660.00400000002,2394,18,25,1,26214879.550505597,137760112.84977317,-1713.4163818359375,0,2,0,0,41300,34,5,0,4,8,False,False,False,True
2025-11-25T15:30:37.000149+00:00,228660.00400000002,2394,18,25,1,24292575.446853835,127658336.36274984,2981.3408203125,0,3,0,0,41320,39,5,0,2,7,True,True,True,False
2025-11-25T15:30:37.000149+00:00,228660.00400000002,2394,18,25,1,24408954.378555745,128269926.85585046,-3593.715576171875,0,10,0,0,41320,44,3,0,1,6,False,True,True,False
2025-11-25T15:30:37.000149+00:00,228660.00400000002,2394,18,25,1,24678459.173974074,129686181.88735667,3900.853759765625,0,16,0,0,41320,39,4,0,2,7,True,True,True,False
2025-11-25T15:30:37.000149+00:00,228660.00400000002,2394,18,25,1,24796638.79901921,130307188.00070813,-3241.300537109375,0,25,0,0,41320,35,5,0,3,7,True,True,True,False
2025-11-25T15:30:37.000149+00:00,228660.00400000002,2394,18,25,1,25211073.254704274,132485104.79393484,59.285396575927734,2,6,0,0,41400,41,4,0,2,6,False,True,True,False
2025-11-25T15:30:37.000149+00:00,228660.00400000002,2394,18,25,1,22533408.80140159,118413874.55898161,-1499.12841796875,0,28,0,0,41320,41,4,0,2,6,False,True,True,False
2025-11-25T15:30:37.000149+00:00,228660.00400000002,2394,18,25,1,26667442.047484517,140138294.26832524,1305.232177734375,0,29,0,0,29000,31,6,0,5,8,False,False,False,True
2025-11-25T15:30:37.000149+00:00,228660.00400000002,2394,18,25,1,21693124.889218394,113998162.0435002,54.542720794677734,0,31,0,0,41320,44,3,0,1,6,False,True,True,False
2025-11-25T15:30:37.000149+00:00,228660.00400000002,2394,18,25,1,22984912.98546253,120786530.83162707,-1037.914306640625,0,32,0,0,41320,44,3,0,1,6,False,True,True,False
2025-11-25T15:30:37.000149+00:00,228660.00400000002,2394,18,25,1,21983914.43255736,115526265.50014332,2158.6181640625,0,26,0,0,41320,47,3,0,1,6,False,True,True,False
2025-11-25T15:30:42.000149+00:00,228665.00400000002,2394,18,26,1,26899431.163184088,141357464.30366415,2643.55126953125,0,4,0,0,0,25,9,0,15,11,True,True,False,True
2025-11-25T15:30:42.000149+00:00,228665.00400000002,2394,18,26,1,26975894.118870918,141759288.09755564,-1527.5850830078125,2,23,0,0,43400,35,5,0,3,7,True,True,True,False
2025-11-25T15:30:42.000149+00:00,228665.00400000002,2394,18,26,1,25202565.143131074,132440393.709908,1044.04541015625,2,31,0,0,43380,44,4,0,1,5,True,False,True,False
2025-11-25T15:30:42.000149+00:00,228665.00400000002,2394,18,26,1,29345347.87101236,154210924.23923287,398.78759765625,2,34,0,0,9000,36,5,0,3,7,True,True,True,False
2025-11-25T15:30:42.000149+00:00,228665.00400000002,2394,18,26,1,27896739.572430123,146598359.91475195,-1594.68017578125,2,36,0,0,43380,39,4,0,2,7,True,True,True,False
2025-11-25T15:30:42.000149+00:00,228665.00400000002,2394,18,26,1,25445365.16074672,102457939.24543196,662.5106811523438,2,9,6,0,43400,32,5,0,5,8,False,False,False,True
2025-11-25T15:30:42.000149+00:00,228665.00400000002,2394,18,26,1,25211004.87260582,101514270.04546541,44.482666015625,2,6,6,0,43400,33,5,0,4,8,False,False,False,True
2025-11-25T15:30:42.000149+00:00,228665.00400000002,2394,18,26,1,26975883.90086102,108620701.13396385,-1170.523193359375,2,23,6,0,43380,30,6,0,6,8,False,False,False,True
2025-11-25T15:30:42.000149+00:00,228665.00400000002,2394,18,26,1,25202553.64315838,101480239.45735429,799.7875366210938,2,31,6,0,43400,33,5,0,4,8,False,False,False,True
2025-11-25T15:30:42.000149+00:00,228665.00400000002,2394,18,26,1,29345334.85838499,118161502.01112741,305.439453125,2,34,6,0,43260,29,5,0,6,8,False,False,False,True
2025-11-25T15:30:42.000149+00:00,228665.00400000002,2394,18,26,1,27896728.599663407,112328570.14348687,-1221.99365234375,2,36,6,0,41000,26,7,0,8,8,False,False,False,True
2025-11-25T15:30:42.000149+00:00,228665.00400000002,2394,18,26,1,26016564.224958792,136717973.20599517,-756.0175170898438,2,4,0,0,43380,39,4,0,2,7,True,True,True,False
2025-11-25T15:30:42.000149+00:00,228665.00400000002,2394,18,26,1,25445378.174560703,133716389.09960486,864.4189453125,2,9,0,0,43380,42,4,0,2,6,False,True,True,False
2025-11-25T15:30:42.000149+00:00,228665.00400000002,2394,18,26,1,25211017.980441574,132484810.3593563,58.154541015625,2,6,0,0,43400,41,4,0,2,6,False,True,True,False
2025-11-25T15:30:42.000149+00:00,228665.00400000002,2394,18,26,1,22985901.221586708,120791724.28554088,-1040.013427734375,0,32,0,0,43320,44,3,0,1,6,False,True,True,False
2025-11-25T15:30:42.000149+00:00,228665.00400000002,2394,18,26,1,25371410.8447325,133327684.17284006,-1003.456787109375,0,1,0,0,43300,33,6,0,7,9,True,False,False,True
2025-11-25T15:30:42.000149+00:00,228665.00400000002,2394,18,26,1,26216509.869206324,137768681.3482111,-1714.7958984375,0,2,0,0,43300,33,5,0,4,8,False,False,False,True
2025-11-25T15:30:42.000149+00:00,228665.00400000002,2394,18,26,1,24289739.729653228,127643433.58297771,2979.4765625,0,3,0,0,43320,39,5,0,2,7,True,True,True,False
2025-11-25T15:30:42.000149+00:00,228665.00400000002,2394,18,26,1,24412374.21680648,128287898.59197661,-3595.357421875,0,10,0,0,43320,44,3,0,1,6,False,True,True,False
2025-11-25T15:30:42.000149+00:00,228665.00400000002,2394,18,26,1,24674748.201106835,129666679.45350774,3899.569091796875,0,16,0,0,43320,39,4,0,2,7,True,True,True,False
2025-11-25T15:30:42.000149+00:00,228665.00400000002,2394,18,26,1,28604119.93701997,150315595.96603075,1797.653076171875,2,5,0,0,43420,33,5,0,4,8,False,False,False,True
2025-11-25T15:30:42.000149+00:00,228665.00400000002,2394,18,26,1,21981861.99909238,115515480.3868011,2154.913330078125,0,26,0,0,43320,46,3,0,1,5,True,False,True,False
2025-11-25T15:30:42.000149+00:00,228665.00400000002,2394,18,26,1,22534835.772156592,118421373.43285152,-1500.7373046875,0,28,0,0,43320,42,4,0,1,6,False,True,True,False
2025-11-25T15:30:42.000149+00:00,228665.00400000002,2394,18,26,1,26666200.34604026,140131770.55074492,1303.396484375,0,29,0,0,31000,30,6,0,6,8,False,False,False,True
2025-11-25T15:30:42.000149+00:00,228665.00400000002,2394,18,26,1,21693074.08821431,113997895.48262101,51.934322357177734,0,31,0,0,43320,44,3,0,1,6,False,True,True,False
2025-11-25T15:30:42.000149+00:00,228665.00400000002,2394,18,26,1,24799723.62442993,130323400.91584535,-3243.860595703125,0,25,0,0,43320,35,5,0,3,8,False,False,False,True
2025-11-25T15:30:47.000149+00:00,228670.00400000002,2394,18,25,1,26977348.83742655,141766931.37438333,-1528.7652587890625,2,23,0,0,45400,35,5,0,3,7,True,True,True,False
2025-11-25T15:30:47.000149+00:00,228670.00400000002,2394,18,25,1,25201572.86162762,132435179.53613423,1042.49560546875,2,31,0,0,45380,44,4,0,1,6,False,True,True,False
2025-11-25T15:30:47.000149+00:00,228670.00400000002,2394,18,25,1,29344968.058647152,154208937.525225,397.385986328125,2,34,0,0,11000,35,5,0,3,7,True,True,True,False
2025-11-25T15:30:47.000149+00:00,228670.00400000002,2394,18,25,1,27898257.69055844,146606336.8008122,-1595.29296875,2,36,0,0,45380,39,4,0,2,7,True,True,True,False
2025-11-25T15:30:47.000149+00:00,228670.00400000002,2394,18,25,1,26017284.048953384,136721756.05527586,-756.054931640625,2,4,0,0,45380,39,4,0,2,7,True,True,True,False
2025-11-25T15:30:47.000149+00:00,228670.00400000002,2394,18,25,1,25444542.65995015,102454627.39000829,662.73046875,2,9,6,0,45400,32,5,0,5,8,False,False,False,True
2025-11-25T15:30:47.000149+00:00,228670.00400000002,2394,18,25,1,26977338.15300723,108626557.67612071,-1171.703125,2,23,6,0,45380,30,6,0,6,8,False,False,False,True
2025-11-25T15:30:47.000149+00:00,228670.00400000002,2394,18,25,1,25201561.613007862,101476244.16168626,799.04541015625,2,31,6,0,45400,33,5,0,4,8,False,False,False,True
