nBlocks,blockId,jammingState,antStatus,antPower,postStatus,noisePerMS,agcCnt,cwSuppression,ofsI,magI,ofsQ,magQ,rfBlockGnssBand
3,0,0,2,1,16908288,0,0,3,8,227,252,241,1
3,1,0,2,1,16908288,0,0,2,250,150,254,155,4
3,2,0,2,1,16908288,0,0,8,249,197,1,222,2
3,0,0,2,1,16908288,0,0,3,9,225,252,241,1
3,1,0,2,1,16908288,0,0,3,250,168,254,176,4
3,2,0,2,1,16908288,0,0,6,249,197,1,221,2
3,0,0,2,1,16908288,0,0,4,9,234,252,249,1
3,1,0,2,1,16908288,0,0,2,250,146,253,153,4
3,2,0,2,1,16908288,0,0,7,248,199,0,224,2
3,0,0,2,1,16908288,0,0,6,8,236,253,249,1
3,1,0,2,1,16908288,0,0,3,250,237,255,253,4
3,2,0,2,1,16908288,0,0,7,249,210,1,235,2
3,0,0,2,1,16908288,0,0,4,9,240,253,253,1
3,1,0,2,1,16908288,0,0,3,250,158,254,165,4
3,2,0,2,1,16908288,0,0,7,250,218,0,242,2
3,0,0,2,1,16908288,0,0,4,8,234,253,249,1
3,1,0,2,1,16908288,0,0,3,250,179,254,189,4
3,2,0,2,1,16908288,0,0,7,248,218,0,241,2
3,0,0,2,1,16908288,0,0,4,8,237,252,254,1
3,1,0,2,1,16908288,0,0,2,250,150,254,154,4
3,2,0,2,1,16908288,0,0,11,249,212,0,236,2
3,0,0,2,1,16908288,0,0,4,9,238,254,249,1
3,1,0,2,1,16908288,0,0,3,250,236,255,253,4
3,2,0,2,1,16908288,0,0,9,249,212,0,234,2
3,0,0,2,1,16908288,0,0,4,8,240,253,254,1
3,1,0,2,1,16908288,0,0,2,250,160,255,166,4
3,2,0,2,1,16908288,0,0,7,249,218,1,243,2
3,0,0,2,1,16908288,0,0,4,8,237,253,254,1
3,1,0,2,1,16908288,0,0,3,250,227,254,244,4
3,2,0,2,1,16908288,0,0,9,249,215,1,239,2
3,0,0,2,1,16908288,0,0,5,8,244,253,255,1
3,1,0,2,1,16908288,0,0,3,250,156,255,163,4
3,2,0,2,1,16908288,0,0,10,249,221,1,244,2
3,0,0,2,1,16908288,0,0,3,9,236,253,249,1
3,1,0,2,1,16908288,0,0,2,250,235,255,249,4
3,2,0,2,1,16908288,0,0,10,249,215,1,235,2
3,0,0,2,1,16908288,0,0,5,8,237,252,253,1
3,1,0,2,1,16908288,0,0,3,250,148,254,155,4
3,2,0,2,1,16908288,0,0,10,249,207,0,229,2
3,0,0,2,1,16908288,0,0,5,8,241,252,255,1
3,1,0,2,1,16908288,0,0,2,250,176,254,184,4
3,2,0,2,1,16908288,0,0,12,249,219,0,243,2
3,0,0,2,1,16908288,0,0,6,8,239,252,252,1
3,1,0,2,1,16908288,0,0,3,250,152,254,157,4
3,2,0,2,1,16908288,0,0,6,249,209,0,231,2
3,0,0,2,1,16908288,0,0,3,9,242,253,255,1
3,1,0,2,1,16908288,0,0,3,250,248,254,255,4
3,2,0,2,1,16908288,0,0,7,248,234,1,255,2
3,0,0,2,1,16908288,0,0,3,10,238,253,251,1
3,1,0,2,1,16908288,0,0,2,250,147,254,155,4
3,2,0,2,1,16908288,0,0,13,249,206,0,230,2
3,0,0,2,1,16908288,0,0,4,9,236,253,251,1
3,1,0,2,1,16908288,0,0,3,250,173,255,182,4
3,2,0,2,1,16908288,0,0,7,249,215,1,238,2
3,0,0,2,1,16908288,0,0,3,8,242,253,255,1
3,1,0,2,1,16908288,0,0,2,250,149,254,155,4
3,2,0,2,1,16908288,0,0,7,249,208,1,230,2
3,0,0,2,1,16908288,0,0,4,8,242,253,254,1
3,1,0,2,1,16908288,0,0,3,250,237,254,250,4
3,2,0,2,1,16908288,0,0,10,249,212,0,231,2
3,0,0,2,1,16908288,0,0,8,9,238,253,252,1
3,1,0,2,1,16908288,0,0,3,250,147,255,154,4
3,2,0,2,1,16908288,0,0,15,249,207,1,230,2
3,0,0,2,1,16908288,0,0,3,8,238,254,253,1
3,1,0,2,1,16908288,0,0,3,250,235,254,248,4
3,2,0,2,1,16908288,0,0,13,248,211,0,234,2
3,0,0,2,1,16908288,0,0,4,8,238,253,254,1
3,1,0,2,1,16908288,0,0,3,250,146,254,153,4
3,2,0,2,1,16908288,0,0,18,247,209,0,232,2
3,0,0,2,1,16908288,0,0,5,8,237,253,253,1
3,1,0,2,1,16908288,0,0,3,249,242,254,255,4
3,2,0,2,1,16908288,0,0,13,249,222,1,244,2
3,0,0,2,1,16908288,0,0,5,8,236,253,250,1
3,1,0,2,1,16908288,0,0,2,249,145,254,151,4
3,2,0,2,1,16908288,0,0,10,248,203,0,227,2
3,0,0,2,1,16908288,0,0,4,8,236,253,251,1
3,1,0,2,1,16908288,0,0,3,250,242,255,255,4
3,2,0,2,1,16908288,0,0,5,248,214,1,239,2
3,0,0,2,1,16908288,0,0,4,8,235,252,249,1
3,1,0,2,1,16908288,0,0,2,250,150,254,155,4
3,2,0,2,1,16908288,0,0,6,249,208,1,232,2
3,0,0,2,1,16908288,0,0,5,8,235,253,250,1
3,1,0,2,1,16908288,0,0,2,250,167,254,175,4
3,2,0,2,1,16908288,0,0,5,248,217,1,240,2
3,0,0,2,1,16908288,0,0,5,8,238,252,252,1
3,1,0,2,1,16908288,0,0,3,250,150,253,157,4
3,2,0,2,1,16908288,0,0,5,250,204,1,229,2
3,0,0,2,1,16908288,0,0,4,7,234,253,249,1
3,1,0,2,1,16908288,0,0,2,250,167,254,174,4
3,2,0,2,1,16908288,0,0,6,249,219,1,240,2
3,0,0,2,1,16908288,0,0,6,8,246,253,255,1
3,1,0,2,1,16908288,0,0,3,250,155,255,162,4
3,2,0,2,1,16908288,0,0,5,249,216,1,240,2
3,0,0,2,1,16908288,0,0,5,8,239,253,254,1
3,1,0,2,1,16908288,0,0,3,251,244,254,255,4
3,2,0,2,1,16908288,0,0,5,249,219,0,240,2
3,0,0,2,1,16908288,0,0,5,8,240,253,254,1
3,1,0,2,1,16908288,0,0,2,250,152,254,160,4
3,2,0,2,1,16908288,0,0,5,249,210,1,231,2
3,0,0,2,1,16908288,0,0,5,8,240,252,253,1
3,1,0,2,1,16908288,0,0,3,250,164,254,170,4
3,2,0,2,1,16908288,0,0,5,249,218,0,244,2
3,0,0,2,1,16908288,0,0,4,8,240,252,253,1
3,1,0,2,1,16908288,0,0,2,250,153,254,159,4
3,2,0,2,1,16908288,0,0,6,249,211,1,234,2
3,0,0,2,1,16908288,0,0,4,8,237,253,253,1
3,1,0,2,1,16908288,0,0,3,250,166,254,173,4
3,2,0,2,1,16908288,0,0,5,249,226,1,248,2
3,0,0,2,1,16908288,0,0,4,8,240,254,255,1
3,1,0,2,1,16908288,0,0,3,250,149,254,156,4
3,2,0,2,1,16908288,0,0,5,249,209,0,230,2
3,0,0,2,1,16908288,0,0,4,8,236,253,251,1
3,1,0,2,1,16908288,0,0,3,250,242,255,255,4
3,2,0,2,1,16908288,0,0,6,249,220,1,242,2
3,0,0,2,1,16908288,0,0,5,8,236,253,253,1
3,1,0,2,1,16908288,0,0,3,250,156,255,162,4
3,2,0,2,1,16908288,0,0,5,250,216,1,238,2
3,0,0,2,1,16908288,0,0,4,7,239,253,252,1
3,1,0,2,1,16908288,0,0,2,250,240,255,254,4
3,2,0,2,1,16908288,0,0,5,249,218,0,239,2
3,0,0,2,1,16908288,0,0,6,7,240,253,255,1
3,1,0,2,1,16908288,0,0,3,250,151,255,156,4
3,2,0,2,1,16908288,0,0,5,249,210,0,234,2
3,0,0,2,1,16908288,0,0,4,7,240,253,253,1
3,1,0,2,1,16908288,0,0,3,250,162,255,168,4
3,2,0,2,1,16908288,0,0,5,249,226,0,248,2
3,0,0,2,1,16908288,0,0,6,8,241,254,255,1
3,1,0,2,1,16908288,0,0,3,250,154,254,160,4
3,2,0,2,1,16908288,0,0,5,249,212,0,234,2
3,0,0,2,1,16908288,0,0,5,8,238,253,254,1
3,1,0,2,1,16908288,0,0,2,250,242,255,255,4
3,2,0,2,1,16908288,0,0,5,249,219,0,240,2
3,0,0,2,1,16908288,0,0,5,8,244,253,255,1
3,1,0,2,1,16908288,0,0,3,249,155,255,161,4
3,2,0,2,1,16908288,0,0,5,250,212,1,233,2
3,0,0,2,1,16908288,0,0,5,8,238,253,252,1
3,1,0,2,1,16908288,0,0,3,250,242,254,255,4
3,2,0,2,1,16908288,0,0,5,248,217,1,238,2
3,0,0,2,1,16908288,0,0,4,8,248,253,255,1
3,1,0,2,1,16908288,0,0,3,250,152,255,160,4
3,2,0,2,1,16908288,0,0,5,248,213,1,236,2
3,0,0,2,1,16908288,0,0,6,8,239,254,254,1
3,1,0,2,1,16908288,0,0,3,250,242,254,255,4
3,2,0,2,1,16908288,0,0,5,249,220,1,244,2
3,0,0,2,1,16908288,0,0,5,8,250,253,255,1
3,1,0,2,1,16908288,0,0,3,251,184,254,188,4
3,2,0,2,1,16908288,0,0,5,249,240,0,255,2
3,0,0,2,1,16908288,0,0,4,8,246,253,255,1
3,1,0,2,1,16908288,0,0,3,250,255,254,255,4
3,2,0,2,1,16908288,0,0,5,249,254,1,255,2
3,0,0,2,1,16908288,0,0,4,8,243,252,255,1
3,1,0,2,1,16908288,0,0,3,250,157,254,163,4
3,2,0,2,1,16908288,0,0,5,248,221,0,245,2
3,0,0,2,1,16908288,0,0,5,8,236,253,252,1
3,1,0,2,1,16908288,0,0,3,251,153,254,161,4
3,2,0,2,1,16908288,0,0,5,249,220,1,247,2
3,0,0,2,1,16908288,0,0,4,7,253,253,255,1
3,1,0,2,1,16908288,0,0,2,251,160,255,166,4
3,2,0,2,1,16908288,0,0,5,248,221,0,242,2
3,0,0,2,1,16908288,0,0,5,8,239,253,252,1
3,1,0,2,1,16908288,0,0,3,251,245,255,255,4
3,2,0,2,1,16908288,0,0,4,249,227,0,246,2
3,0,0,2,1,16908288,0,0,4,8,253,253,255,1
3,1,0,2,1,16908288,0,0,3,251,207,254,209,4
3,2,0,2,1,16908288,0,0,5,250,255,0,255,2
3,0,0,2,1,16908288,0,0,6,9,235,252,253,1
3,1,0,2,1,16908288,0,0,3,250,240,254,254,4
3,2,0,2,1,16908288,0,0,5,249,214,0,237,2
3,0,0,2,1,16908288,0,0,4,8,241,253,253,1
3,1,0,2,1,16908288,0,0,3,250,155,254,160,4
3,2,0,2,1,16908288,0,0,3,250,121,0,144,2
3,0,0,2,1,16908288,0,0,5,8,242,253,255,1
3,1,0,2,1,16908288,0,0,3,250,172,255,178,4
3,2,0,2,1,16908288,0,0,4,250,145,0,166,2
3,0,0,2,1,16908288,0,0,4,7,239,253,252,1
3,1,0,2,1,16908288,0,0,3,250,151,255,157,4
3,2,0,2,1,16908288,0,0,3,252,48,0,63,2
3,0,0,2,1,16908288,0,0,4,7,252,252,255,1
3,1,0,2,1,16908288,0,0,3,250,255,255,255,4
3,2,0,2,1,16908288,0,0,5,249,255,1,255,2
3,0,0,2,1,16908288,0,0,4,8,242,252,254,1
3,1,0,2,1,16908288,0,0,3,250,158,254,166,4
3,2,0,2,1,16908288,0,0,6,248,219,0,239,2
3,0,0,2,1,16908288,0,0,5,9,238,253,253,1
3,1,0,2,1,16908288,0,0,3,250,150,253,158,4
3,2,0,2,1,16908288,0,0,5,249,218,0,242,2
3,0,0,2,1,16908288,0,0,5,8,240,252,255,1
3,1,0,2,1,16908288,0,0,2,250,157,254,165,4
3,2,0,2,1,16908288,0,0,5,250,216,1,238,2
3,0,0,2,1,16908288,0,0,4,8,235,254,250,1
3,1,0,2,1,16908288,0,0,3,250,148,254,152,4
3,2,0,2,1,16908288,0,0,5,249,212,0,235,2
3,0,0,2,1,16908288,0,0,6,7,240,253,252,1
3,1,0,2,1,16908288,0,0,3,250,149,254,155,4
3,2,0,2,1,16908288,0,0,4,248,207,0,228,2
3,0,0,2,1,16908288,0,0,5,7,243,254,255,1
3,1,0,2,1,16908288,0,0,3,251,239,255,255,4
3,2,0,2,1,16908288,0,0,5,249,214,0,236,2
3,0,0,2,1,16908288,0,0,7,8,236,253,254,1
3,1,0,2,1,16908288,0,0,2,250,146,254,155,4
3,2,0,2,1,16908288,0,0,5,249,203,0,226,2
3,0,0,2,1,16908288,0,0,4,7,237,253,251,1
3,1,0,2,1,16908288,0,0,3,250,151,254,158,4
3,2,0,2,1,16908288,0,0,5,248,218,0,242,2
3,0,0,2,1,16908288,0,0,4,7,241,254,255,1
3,1,0,2,1,16908288,0,0,3,250,159,255,163,4
3,2,0,2,1,16908288,0,0,6,249,218,0,239,2
3,0,0,2,1,16908288,0,0,5,8,234,253,250,1
3,1,0,2,1,16908288,0,0,3,250,151,254,157,4
3,2,0,2,1,16908288,0,0,5,249,220,1,244,2
3,0,0,2,1,16908288,0,0,4,8,247,254,255,1
3,1,0,2,1,16908288,0,0,3,250,168,254,170,4
3,2,0,2,1,16908288,0,0,5,249,226,0,249,2
3,0,0,2,1,16908288,0,0,3,8,236,253,250,1
3,1,0,2,1,16908288,0,0,3,250,152,255,161,4
3,2,0,2,1,16908288,0,0,5,249,221,0,245,2
3,0,0,2,1,16908288,0,0,5,8,240,253,255,1
3,1,0,2,1,16908288,0,0,3,250,154,255,162,4
3,2,0,2,1,16908288,0,0,6,249,213,0,237,2
3,0,0,2,1,16908288,0,0,4,8,239,253,254,1
3,1,0,2,1,16908288,0,0,3,250,157,255,163,4
3,2,0,2,1,16908288,0,0,5,249,226,1,250,2
3,0,0,2,1,16908288,0,0,3,8,238,254,251,1
3,1,0,2,1,16908288,0,0,3,249,148,254,153,4
3,2,0,2,1,16908288,0,0,5,249,205,1,225,2
3,0,0,2,1,16908288,0,0,5,8,239,253,251,1
3,1,0,2,1,16908288,0,0,3,249,153,254,156,4
3,2,0,2,1,16908288,0,0,5,248,219,0,241,2
3,0,0,2,1,16908288,0,0,6,8,239,253,253,1
3,1,0,2,1,16908288,0,0,3,250,149,254,156,4
3,2,0,2,1,16908288,0,0,5,248,205,0,228,2
3,0,0,2,1,16908288,0,0,4,8,239,253,254,1
3,1,0,2,1,16908288,0,0,3,250,150,254,155,4
3,2,0,2,1,16908288,0,0,5,248,218,0,242,2
3,0,0,2,1,16908288,0,0,4,8,237,253,251,1
3,1,0,2,1,16908288,0,0,3,250,146,255,152,4
3,2,0,2,1,16908288,0,0,5,249,204,1,228,2
3,0,0,2,1,16908288,0,0,4,8,243,252,255,1
3,1,0,2,1,16908288,0,0,3,250,249,255,255,4
3,2,0,2,1,16908288,0,0,5,249,235,0,255,2
3,0,0,2,1,16908288,0,0,6,8,238,253,253,1
3,1,0,2,1,16908288,0,0,3,250,154,255,160,4
3,2,0,2,1,16908288,0,0,5,249,210,1,234,2
3,0,0,2,1,16908288,0,0,3,7,237,253,250,1
3,1,0,2,1,16908288,0,0,2,250,242,254,255,4
3,2,0,2,1,16908288,0,0,5,248,217,0,239,2
3,0,0,2,1,16908288,0,0,4,8,238,254,253,1
3,1,0,2,1,16908288,0,0,2,250,150,255,157,4
3,2,0,2,1,16908288,0,0,5,248,206,1,229,2
3,0,0,2,1,16908288,0,0,5,8,237,253,252,1
3,1,0,2,1,16908288,0,0,3,250,239,255,255,4
3,2,0,2,1,16908288,0,0,5,248,214,1,238,2
3,0,0,2,1,16908288,0,0,5,8,238,253,255,1
3,1,0,2,1,16908288,0,0,3,250,151,254,158,4
3,2,0,2,1,16908288,0,0,5,248,207,1,228,2
3,0,0,2,1,16908288,0,0,3,8,239,253,255,1
3,1,0,2,1,16908288,0,0,2,250,241,255,255,4
3,2,0,2,1,16908288,0,0,5,248,214,1,239,2
3,0,0,2,1,16908288,0,0,4,8,238,253,252,1
3,1,0,2,1,16908288,0,0,3,250,149,255,156,4
3,2,0,2,1,16908288,0,0,6,248,204,1,228,2
3,0,0,2,1,16908288,0,0,6,8,237,253,249,1
3,1,0,2,1,16908288,0,0,2,250,238,255,252,4
3,2,0,2,1,16908288,0,0,5,249,210,1,231,2
3,0,0,2,1,16908288,0,0,4,7,243,254,255,1
3,1,0,2,1,16908288,0,0,2,250,161,254,168,4
3,2,0,2,1,16908288,0,0,5,249,222,0,246,2
3,0,0,2,1,16908288,0,0,4,7,236,253,253,1
3,1,0,2,1,16908288,0,0,3,250,244,254,255,4
3,2,0,2,1,16908288,0,0,5,249,220,1,240,2
3,0,0,2,1,16908288,0,0,4,8,244,253,255,1
3,1,0,2,1,16908288,0,0,3,250,163,254,170,4
3,2,0,2,1,16908288,0,0,5,249,227,1,250,2
3,0,0,2,1,16908288,0,0,5,8,233,253,250,1
3,1,0,2,1,16908288,0,0,3,250,240,254,255,4
3,2,0,2,1,16908288,0,0,7,249,212,0,236,2
3,0,0,2,1,16908288,0,0,3,8,236,253,254,1
3,1,0,2,1,16908288,0,0,2,250,152,254,158,4
3,2,0,2,1,16908288,0,0,5,249,209,1,234,2
3,0,0,2,1,16908288,0,0,4,8,237,253,253,1
3,1,0,2,1,16908288,0,0,3,250,241,254,255,4
3,2,0,2,1,16908288,0,0,5,249,216,1,239,2
3,0,0,2,1,16908288,0,0,4,7,239,253,254,1
3,1,0,2,1,16908288,0,0,3,250,152,253,160,4
3,2,0,2,1,16908288,0,0,5,248,211,0,236,2
3,0,0,2,1,16908288,0,0,4,8,237,254,252,1
3,1,0,2,1,16908288,0,0,2,250,243,254,255,4
3,2,0,2,1,16908288,0,0,5,248,218,1,242,2
3,0,0,2,1,16908288,0,0,5,8,240,253,254,1
3,1,0,2,1,16908288,0,0,3,250,156,255,163,4
3,2,0,2,1,16908288,0,0,5,249,218,0,242,2
3,0,0,2,1,16908288,0,0,7,7,242,252,255,1
3,1,0,2,1,16908288,0,0,3,251,156,255,164,4
3,2,0,2,1,16908288,0,0,5,249,228,1,252,2
3,0,0,2,1,16908288,0,0,4,7,242,253,255,1
3,1,0,2,1,16908288,0,0,3,250,157,255,167,4
3,2,0,2,1,16908288,0,0,5,249,216,1,240,2
3,0,0,2,1,16908288,0,0,6,7,253,253,255,1
3,1,0,2,1,16908288,0,0,3,250,255,255,255,4
3,2,0,2,1,16908288,0,0,5,249,255,0,255,2
3,0,0,2,1,16908288,0,0,4,7,237,253,252,1
3,1,0,2,1,16908288,0,0,3,251,150,254,156,4
3,2,0,2,1,16908288,0,0,5,249,208,1,229,2
3,0,0,2,1,16908288,0,0,5,8,238,253,252,1
3,1,0,2,1,16908288,0,0,3,250,245,255,255,4
3,2,0,2,1,16908288,0,0,6,249,223,0,243,2
3,0,0,2,1,16908288,0,0,4,8,249,254,255,1
3,1,0,2,1,16908288,0,0,2,250,162,254,166,4
3,2,0,2,1,16908288,0,0,5,249,220,1,240,2
3,0,0,2,1,16908288,0,0,7,8,246,254,255,1
3,1,0,2,1,16908288,0,0,3,250,184,253,189,4
3,2,0,2,1,16908288,0,0,5,249,251,0,255,2
3,0,0,2,1,16908288,0,0,6,8,252,253,255,1
3,1,0,2,1,16908288,0,0,3,249,193,253,198,4
3,2,0,2,1,16908288,0,0,5,248,247,0,255,2
3,0,0,2,1,16908288,0,0,4,8,241,253,255,1
3,1,0,2,1,16908288,0,0,3,250,243,254,255,4
3,2,0,2,1,16908288,0,0,5,249,221,0,244,2
3,0,0,2,1,16908288,0,0,4,8,242,253,255,1
3,1,0,2,1,16908288,0,0,3,249,164,254,168,4
3,2,0,2,1,16908288,0,0,5,249,218,1,239,2
3,0,0,2,1,16908288,0,0,4,7,237,253,253,1
3,1,0,2,1,16908288,0,0,3,250,240,254,255,4
3,2,0,2,1,16908288,0,0,5,249,213,1,235,2
3,0,0,2,1,16908288,0,0,4,7,245,253,255,1
3,1,0,2,1,16908288,0,0,3,250,169,255,177,4
3,2,0,2,1,16908288,0,0,5,249,226,0,249,2
3,0,0,2,1,16908288,0,0,3,7,236,254,250,1
3,1,0,2,1,16908288,0,0,2,250,240,254,254,4
3,2,0,2,1,16908288,0,0,5,249,218,1,239,2
3,0,0,2,1,16908288,0,0,6,7,255,254,255,1
3,1,0,2,1,16908288,0,0,3,250,168,254,177,4
3,2,0,2,1,16908288,0,0,5,249,228,0,248,2
3,0,0,2,1,16908288,0,0,4,8,235,252,251,1
3,1,0,2,1,16908288,0,0,2,251,233,255,249,4
3,2,0,2,1,16908288,0,0,5,249,211,1,236,2
3,0,0,2,1,16908288,0,0,4,7,240,253,254,1
3,1,0,2,1,16908288,0,0,2,250,150,254,158,4
3,2,0,2,1,16908288,0,0,5,249,208,1,231,2
3,0,0,2,1,16908288,0,0,5,7,242,253,255,1
3,1,0,2,1,16908288,0,0,3,251,241,254,254,4
3,2,0,2,1,16908288,0,0,6,249,225,1,249,2
3,0,0,2,1,16908288,0,0,4,7,252,253,255,1
3,1,0,2,1,16908288,0,0,3,250,191,254,196,4
3,2,0,2,1,16908288,0,0,5,249,250,1,255,2
3,0,0,2,1,16908288,0,0,4,7,234,252,250,1
3,1,0,2,1,16908288,0,0,3,251,234,254,249,4
3,2,0,2,1,16908288,0,0,5,247,212,2,234,2
3,0,0,2,1,16908288,0,0,5,8,246,253,255,1
3,1,0,2,1,16908288,0,0,2,251,151,253,157,4
3,2,0,2,1,16908288,0,0,4,249,209,1,233,2
3,0,0,2,1,16908288,0,0,3,8,237,254,251,1
3,1,0,2,1,16908288,0,0,3,250,146,254,152,4
3,2,0,2,1,16908288,0,0,5,248,211,1,236,2
3,0,0,2,1,16908288,0,0,4,8,238,253,252,1
3,1,0,2,1,16908288,0,0,2,250,145,254,152,4
3,2,0,2,1,16908288,0,0,5,248,201,0,225,2
3,0,0,2,1,16908288,0,0,3,7,254,252,255,1
3,1,0,2,1,16908288,0,0,2,250,255,254,255,4
3,2,0,2,1,16908288,0,0,6,250,255,0,255,2
3,0,0,2,1,16908288,0,0,4,7,236,253,251,1
3,1,0,2,1,16908288,0,0,3,250,148,255,154,4
3,2,0,2,1,16908288,0,0,5,248,203,0,228,2
3,0,0,2,1,16908288,0,0,4,8,239,254,255,1
3,1,0,2,1,16908288,0,0,3,250,238,255,253,4
3,2,0,2,1,16908288,0,0,6,249,231,0,251,2
3,0,0,2,1,16908288,0,0,6,8,238,253,255,1
3,1,0,2,1,16908288,0,0,2,250,153,254,162,4
3,2,0,2,1,16908288,0,0,5,249,215,1,237,2
3,0,0,2,1,16908288,0,0,4,8,238,253,253,1
3,1,0,2,1,16908288,0,0,3,250,147,255,154,4
3,2,0,2,1,16908288,0,0,5,249,219,2,241,2
3,0,0,2,1,16908288,0,0,4,8,236,252,250,1
3,1,0,2,1,16908288,0,0,3,251,145,255,150,4
3,2,0,2,1,16908288,0,0,6,248,200,2,224,2
3,0,0,2,1,16908288,0,0,6,7,238,253,255,1
3,1,0,2,1,16908288,0,0,3,251,169,255,173,4
3,2,0,2,1,16908288,0,0,5,249,236,1,255,2
3,0,0,2,1,16908288,0,0,4,7,236,253,252,1
3,1,0,2,1,16908288,0,0,3,251,145,254,154,4
3,2,0,2,1,16908288,0,0,6,248,203,0,224,2
3,0,0,2,1,16908288,0,0,5,7,239,253,251,1
3,1,0,2,1,16908288,0,0,2,251,220,255,234,4
3,2,0,2,1,16908288,0,0,5,249,215,1,236,2
3,0,0,2,1,16908288,0,0,4,7,250,254,255,1
3,1,0,2,1,16908288,0,0,3,250,169,254,178,4
3,2,0,2,1,16908288,0,0,6,249,235,1,255,2
3,0,0,2,1,16908288,0,0,3,7,234,254,253,1
3,1,0,2,1,16908288,0,0,3,251,149,254,155,4
3,2,0,2,1,16908288,0,0,5,249,216,1,239,2
3,0,0,2,1,16908288,0,0,4,7,243,254,255,1
3,1,0,2,1,16908288,0,0,3,250,161,255,165,4
3,2,0,2,1,16908288,0,0,5,249,218,0,241,2
3,0,0,2,1,16908288,0,0,4,7,233,253,249,1
3,1,0,2,1,16908288,0,0,3,250,217,254,230,4
3,2,0,2,1,16908288,0,0,5,249,210,1,232,2
3,0,0,2,1,16908288,0,0,4,7,239,254,255,1
3,1,0,2,1,16908288,0,0,3,250,147,254,154,4
3,2,0,2,1,16908288,0,0,5,249,206,1,229,2
3,0,0,2,1,16908288,0,0,4,7,241,253,255,1
3,1,0,2,1,16908288,0,0,3,250,153,254,159,4
3,2,0,2,1,16908288,0,0,5,248,224,0,247,2
3,0,0,2,1,16908288,0,0,4,7,238,253,253,1
3,1,0,2,1,16908288,0,0,3,250,146,254,154,4
3,2,0,2,1,16908288,0,0,5,248,203,0,227,2
3,0,0,2,1,16908288,0,0,4,7,235,253,249,1
3,1,0,2,1,16908288,0,0,3,250,215,254,228,4
3,2,0,2,1,16908288,0,0,5,248,214,0,237,2
3,0,0,2,1,16908288,0,0,3,7,247,254,255,1
3,1,0,2,1,16908288,0,0,3,250,153,255,160,4
3,2,0,2,1,16908288,0,0,5,249,213,1,236,2
3,0,0,2,1,16908288,0,0,4,7,235,253,250,1
3,1,0,2,1,16908288,0,0,3,250,142,255,150,4
3,2,0,2,1,16908288,0,0,5,249,215,0,236,2
3,0,0,2,1,16908288,0,0,5,8,235,253,251,1
3,1,0,2,1,16908288,0,0,3,250,146,254,153,4
3,2,0,2,1,16908288,0,0,5,248,203,0,224,2
3,0,0,2,1,16908288,0,0,4,7,238,252,254,1
3,1,0,2,1,16908288,0,0,2,250,216,255,230,4
3,2,0,2,1,16908288,0,0,5,248,223,0,243,2
3,0,0,2,1,16908288,0,0,5,8,241,254,254,1
3,1,0,2,1,16908288,0,0,3,250,148,255,157,4
3,2,0,2,1,16908288,0,0,5,249,206,0,228,2
3,0,0,2,1,16908288,0,0,4,8,238,254,254,1
3,1,0,2,1,16908288,0,0,2,250,216,255,228,4
3,2,0,2,1,16908288,0,0,6,249,221,0,243,2
3,0,0,2,1,16908288,0,0,7,7,241,253,255,1
3,1,0,2,1,16908288,0,0,3,250,154,254,159,4
3,2,0,2,1,16908288,0,0,4,249,213,0,233,2
3,0,0,2,1,16908288,0,0,4,7,238,253,252,1
3,1,0,2,1,16908288,0,0,3,249,213,255,225,4
3,2,0,2,1,16908288,0,0,5,249,222,0,245,2
3,0,0,2,1,16908288,0,0,5,7,237,253,251,1
3,1,0,2,1,16908288,0,0,3,249,149,255,157,4
3,2,0,2,1,16908288,0,0,5,249,205,1,227,2
3,0,0,2,1,16908288,0,0,4,7,243,253,255,1
3,1,0,2,1,16908288,0,0,3,250,214,255,226,4
3,2,0,2,1,16908288,0,0,5,249,227,1,247,2
3,0,0,2,1,16908288,0,0,5,8,241,253,255,1
3,1,0,2,1,16908288,0,0,3,250,160,255,165,4
3,2,0,2,1,16908288,0,0,6,249,216,1,237,2
3,0,0,2,1,16908288,0,0,4,7,235,254,248,1
3,1,0,2,1,16908288,0,0,3,249,148,255,153,4
3,2,0,2,1,16908288,0,0,5,249,214,1,238,2
3,0,0,2,1,16908288,0,0,4,7,243,254,255,1
3,1,0,2,1,16908288,0,0,2,249,160,255,168,4
3,2,0,2,1,16908288,0,0,5,249,221,1,242,2
3,0,0,2,1,16908288,0,0,4,8,237,253,249,1
3,1,0,2,1,16908288,0,0,3,250,202,255,215,4
3,2,0,2,1,16908288,0,0,5,249,215,0,238,2
3,0,0,2,1,16908288,0,0,4,7,243,252,255,1
3,1,0,2,1,16908288,0,0,3,249,158,254,165,4
3,2,0,2,1,16908288,0,0,5,249,220,0,242,2
3,0,0,2,1,16908288,0,0,4,8,233,253,249,1
3,1,0,2,1,16908288,0,0,3,250,199,255,212,4
3,2,0,2,1,16908288,0,0,6,249,214,1,239,2
3,0,0,2,1,16908288,0,0,4,7,240,252,255,1
3,1,0,2,1,16908288,0,0,2,249,151,253,160,4
3,2,0,2,1,16908288,0,0,5,249,216,0,238,2
3,0,0,2,1,16908288,0,0,3,8,245,253,255,1
3,1,0,2,1,16908288,0,0,2,249,160,255,165,4
3,2,0,2,1,16908288,0,0,5,249,230,0,253,2
3,0,0,2,1,16908288,0,0,4,7,241,253,255,1
3,1,0,2,1,16908288,0,0,3,250,154,254,160,4
