message_type,timestamp,iTOW,week,leapS,numMeas,recStat,version,meas_index,prMes,cpMes,doMes,gnssId,svId,sigId,freqId,locktime,cno,prStdev,cpStdev,doStdev,trkStat
RAWX,2025-09-18T21:57:34.751592+00:00,0.000000000,2384,18,11,0,0,10,25513210.703676514,104472334.423876196,-1434.885009766,0,29,3,0,46040,27,6,8,8,7
RAWX,2025-09-18T21:57:34.752191+00:00,0.000000000,2384,18,11,0,0,0,21675136.305667315,113903613.334694371,-1122.015380859,0,3,0,0,64500,44,3,1,6,7
RAWX,2025-09-18T21:57:34.752191+00:00,0.000000000,2384,18,11,0,0,1,22324330.835796516,117315159.045284837,2467.869140625,0,4,0,0,64500,51,3,1,4,7
RAWX,2025-09-18T21:57:34.752191+00:00,0.000000000,2384,18,11,0,0,2,20275012.608049832,106545911.383545429,1106.262939453,0,16,0,0,64500,35,5,4,8,15
RAWX,2025-09-18T21:57:34.752191+00:00,0.000000000,2384,18,11,0,0,3,21721007.219789702,114144664.519474074,-1775.012207031,0,31,0,0,64500,43,3,1,6,15
RAWX,2025-09-18T21:57:34.752191+00:00,0.000000000,2384,18,11,0,0,4,20664016.828895655,108590138.127333999,-1922.285644531,0,26,0,0,64500,41,4,2,6,7
RAWX,2025-09-18T21:57:34.752191+00:00,0.000000000,2384,18,11,0,0,5,25513569.719709832,134074727.529297262,-1842.433349609,0,29,0,0,64500,30,7,6,9,7
RAWX,2025-09-18T21:57:34.752191+00:00,0.000000000,2384,18,11,0,0,6,22324316.674944818,91414343.110199928,1923.017211914,0,4,3,0,64500,48,3,1,5,7
RAWX,2025-09-18T21:57:34.752191+00:00,0.000000000,2384,18,11,0,0,7,20664002.220899578,84615590.234389141,-1497.956542969,0,26,3,0,64500,35,5,3,8,7
RAWX,2025-09-18T21:57:34.752191+00:00,0.000000000,2384,18,11,0,0,8,21720991.979816541,88943818.303300917,-1383.038330078,0,31,3,0,64500,36,5,4,8,15
RAWX,2025-09-18T21:57:34.752191+00:00,0.000000000,2384,18,11,0,0,9,21675121.656000119,88755990.067322984,-874.492187500,0,3,3,0,64500,37,4,3,7,7
RAWX,2025-09-18T21:57:34.752191+00:00,0.000000000,2384,18,11,0,0,10,25513561.178945061,104473769.144809783,-1434.723144531,0,29,3,0,47040,27,6,7,8,7
RAWX,2025-09-18T21:57:34.752759+00:00,0.000000000,2384,18,11,0,0,0,21675349.868132897,113904735.463552117,-1122.442626953,0,3,0,0,64500,44,3,1,6,7
RAWX,2025-09-18T21:57:34.752759+00:00,0.000000000,2384,18,11,0,0,1,22323861.365468975,117312691.196421832,2467.947998047,0,4,0,0,64500,51,3,1,4,7
RAWX,2025-09-18T21:57:34.752759+00:00,0.000000000,2384,18,11,0,0,2,20274802.040460419,106544805.446518809,1106.064208984,0,16,0,0,64500,34,5,4,8,15
RAWX,2025-09-18T21:57:34.752759+00:00,0.000000000,2384,18,11,0,0,3,21721345.136415746,114146439.463841915,-1774.735107422,0,31,0,0,64500,43,3,1,6,15
RAWX,2025-09-18T21:57:34.752759+00:00,0.000000000,2384,18,11,0,0,4,20664382.751166746,108592060.749925986,-1922.854736328,0,26,0,0,64500,41,4,2,6,7
RAWX,2025-09-18T21:57:34.752759+00:00,0.000000000,2384,18,11,0,0,5,25513920.142976731,134076569.065500632,-1841.673706055,0,29,0,0,64500,29,6,6,8,7
RAWX,2025-09-18T21:57:34.752759+00:00,0.000000000,2384,18,11,0,0,6,22323847.146961760,91412420.119727910,1923.030273438,0,4,3,0,64500,48,3,1,5,7
RAWX,2025-09-18T21:57:34.752759+00:00,0.000000000,2384,18,11,0,0,7,20664368.105338596,84617088.365661815,-1498.134765625,0,26,3,0,64500,35,5,3,8,7
RAWX,2025-09-18T21:57:34.752759+00:00,0.000000000,2384,18,11,0,0,8,21721329.791182872,88945201.397890449,-1383.193359375,0,31,3,0,64500,36,5,3,8,15
RAWX,2025-09-18T21:57:34.752759+00:00,0.000000000,2384,18,11,0,0,9,21675335.124932535,88756864.440275833,-874.523925781,0,3,3,0,64500,37,4,3,7,7
RAWX,2025-09-18T21:57:34.752759+00:00,0.000000000,2384,18,11,0,0,10,25513911.601583753,104475204.101280436,-1434.277343750,0,29,3,0,48040,27,6,8,8,7
RAWX,2025-09-18T21:57:34.753321+00:00,0.000000000,2384,18,11,0,0,0,21675563.570060618,113905858.108475447,-1123.204345703,0,3,0,0,64500,44,3,1,6,7
RAWX,2025-09-18T21:57:34.753321+00:00,0.000000000,2384,18,11,0,0,1,22323391.928785454,117310223.434105605,2467.541748047,0,4,0,0,64500,51,3,1,4,7
RAWX,2025-09-18T21:57:34.753321+00:00,0.000000000,2384,18,11,0,0,2,20274591.698746625,106543700.059529111,1105.352539062,0,16,0,0,64500,35,5,4,8,15
RAWX,2025-09-18T21:57:34.753321+00:00,0.000000000,2384,18,11,0,0,3,21721682.985753749,114148214.438643768,-1775.074340820,0,31,0,0,64500,43,3,1,6,15
RAWX,2025-09-18T21:57:34.753321+00:00,0.000000000,2384,18,11,0,0,4,20664748.762084942,108593983.739015266,-1923.251220703,0,26,0,0,64500,41,4,2,7,7
RAWX,2025-09-18T21:57:34.753321+00:00,0.000000000,2384,18,11,0,0,5,25514270.735650342,134078410.993759409,-1842.108642578,0,29,0,0,64500,29,6,6,8,7
RAWX,2025-09-18T21:57:34.753321+00:00,0.000000000,2384,18,11,0,0,6,22323377.516650625,91410497.187128916,1922.757812500,0,4,3,0,64500,48,3,1,5,7
RAWX,2025-09-18T21:57:34.753321+00:00,0.000000000,2384,18,11,0,0,7,20664734.024259247,84618586.785492048,-1498.249633789,0,26,3,0,64500,35,6,4,8,7
RAWX,2025-09-18T21:57:34.753321+00:00,0.000000000,2384,18,11,0,0,8,21721667.646523751,88946584.484010041,-1383.494873047,0,31,3,0,64500,36,5,3,8,15
RAWX,2025-09-18T21:57:34.753321+00:00,0.000000000,2384,18,11,0,0,9,21675548.810108047,88757739.208446756,-874.957336426,0,3,3,0,64500,37,4,3,7,7
RAWX,2025-09-18T21:57:34.753321+00:00,0.000000000,2384,18,11,0,0,10,25514262.252192087,104476639.492389619,-1436.006591797,0,29,3,0,49040,27,6,8,8,7
RAWX,2025-09-18T21:57:34.753881+00:00,0.000000000,2384,18,11,0,0,0,21675777.272965550,113906981.382789314,-1123.685302734,0,3,0,0,64500,44,3,1,6,7
RAWX,2025-09-18T21:57:34.753881+00:00,0.000000000,2384,18,11,0,0,1,22322922.482050609,117307755.842012376,2467.408691406,0,4,0,0,64500,51,3,1,4,7
RAWX,2025-09-18T21:57:34.753881+00:00,0.000000000,2384,18,11,0,0,2,20274381.485117428,106542595.315322086,1104.305664062,0,16,0,0,64500,35,5,4,8,15
RAWX,2025-09-18T21:57:34.753881+00:00,0.000000000,2384,18,11,0,0,3,21722020.873063426,114149989.517775029,-1775.244018555,0,31,0,0,64500,42,4,1,6,15
RAWX,2025-09-18T21:57:34.753881+00:00,0.000000000,2384,18,11,0,0,4,20665114.731122617,108595907.211738184,-1923.863037109,0,26,0,0,64500,41,4,2,7,7
RAWX,2025-09-18T21:57:34.753881+00:00,0.000000000,2384,18,11,0,0,5,25514621.372438107,134080253.493965268,-1842.380615234,0,29,0,0,64500,29,7,7,9,7
RAWX,2025-09-18T21:57:34.753881+00:00,0.000000000,2384,18,11,0,0,6,22322908.011283047,91408574.387998313,1922.662841797,0,4,3,0,64500,48,3,1,5,7
RAWX,2025-09-18T21:57:34.753881+00:00,0.000000000,2384,18,11,0,0,7,20665100.011165943,84620085.606722787,-1499.606201172,0,26,3,0,64500,34,5,4,8,7
RAWX,2025-09-18T21:57:34.753881+00:00,0.000000000,2384,18,11,0,0,8,21722005.410006683,88947967.649754435,-1383.450927734,0,31,3,0,64500,36,5,4,8,15
RAWX,2025-09-18T21:57:34.753881+00:00,0.000000000,2384,18,11,0,0,9,21675762.579323810,88758614.524290755,-875.802001953,0,3,3,0,64500,37,5,3,7,7
RAWX,2025-09-18T21:57:34.753881+00:00,0.000000000,2384,18,11,0,0,10,25514612.877183504,104478075.157754675,-1435.920898438,0,29,3,0,50040,27,6,8,8,7
RAWX,2025-09-18T21:57:34.754434+00:00,0.000000000,2384,18,11,0,0,0,21675991.212635040,113908105.461509407,-1124.219970703,0,3,0,0,64500,44,3,1,6,7
RAWX,2025-09-18T21:57:34.754434+00:00,0.000000000,2384,18,11,0,0,1,22322453.152581230,117305288.608017668,2467.163085938,0,4,0,0,64500,52,3,1,4,7
RAWX,2025-09-18T21:57:34.754434+00:00,0.000000000,2384,18,11,0,0,2,20274171.345058352,106541491.379206404,1103.836669922,0,16,0,0,64500,35,5,3,8,15
RAWX,2025-09-18T21:57:34.754434+00:00,0.000000000,2384,18,11,0,0,3,21722358.824869111,114151764.864286184,-1775.218383789,0,31,0,0,64500,42,4,1,6,15
RAWX,2025-09-18T21:57:34.754434+00:00,0.000000000,2384,18,11,0,0,4,20665480.767029528,108597831.320414543,-1924.154785156,0,26,0,0,64500,41,4,2,6,7
RAWX,2025-09-18T21:57:34.754434+00:00,0.000000000,2384,18,11,0,0,5,25514972.163346190,134082096.616396949,-1843.405761719,0,29,0,0,64500,29,6,6,8,7
RAWX,2025-09-18T21:57:34.754434+00:00,0.000000000,2384,18,11,0,0,6,22322438.435974997,91406651.872169867,1922.468750000,0,4,3,0,64500,48,3,1,5,7
RAWX,2025-09-18T21:57:34.754434+00:00,0.000000000,2384,18,11,0,0,7,20665466.178996500,84621584.902689099,-1499.240356445,0,26,3,0,64500,34,5,4,8,7
RAWX,2025-09-18T21:57:34.754434+00:00,0.000000000,2384,18,11,0,0,8,21722343.214811731,88949351.046642289,-1383.576660156,0,31,3,0,64500,36,5,3,7,15
RAWX,2025-09-18T21:57:34.754434+00:00,0.000000000,2384,18,11,0,0,9,21675976.537141524,88759490.394958928,-875.831298828,0,3,3,0,64500,37,5,3,7,7
RAWX,2025-09-18T21:57:34.754434+00:00,0.000000000,2384,18,11,0,0,10,25514963.678212713,104479511.439525038,-1437.732666016,0,29,3,0,51040,27,6,8,8,7
RAWX,2025-09-18T21:57:34.754998+00:00,0.000000000,2384,18,11,0,0,0,21676205.277248088,113909230.205287427,-1125.134277344,0,3,0,0,64500,44,3,1,6,7
RAWX,2025-09-18T21:57:34.754998+00:00,0.000000000,2384,18,11,0,0,1,22321983.812502116,117302821.559253126,2466.976318359,0,4,0,0,64500,52,3,1,4,7
RAWX,2025-09-18T21:57:34.754998+00:00,0.000000000,2384,18,11,0,0,2,20273961.284851469,106540388.091715574,1103.509765625,0,16,0,0,64500,35,5,4,8,15
RAWX,2025-09-18T21:57:34.754998+00:00,0.000000000,2384,18,11,0,0,3,21722696.820230536,114153540.370662734,-1775.815429688,0,31,0,0,64500,42,4,1,6,15
RAWX,2025-09-18T21:57:34.754998+00:00,0.000000000,2384,18,11,0,0,4,20665847.030208070,108599755.930893719,-1924.873046875,0,26,0,0,64500,41,4,2,6,7
RAWX,2025-09-18T21:57:34.754998+00:00,0.000000000,2384,18,11,0,0,5,25515323.081710666,134083940.245204031,-1843.578247070,0,29,0,0,64500,29,6,5,8,7
RAWX,2025-09-18T21:57:34.754998+00:00,0.000000000,2384,18,11,0,0,6,22321969.074257616,91404729.505309403,1922.298583984,0,4,3,0,64500,48,3,1,5,7
RAWX,2025-09-18T21:57:34.754998+00:00,0.000000000,2384,18,11,0,0,7,20665832.421513986,84623084.625480503,-1500.043701172,0,26,3,0,64500,34,5,4,8,7
RAWX,2025-09-18T21:57:34.754998+00:00,0.000000000,2384,18,11,0,0,8,21722681.067918982,88950734.531433761,-1383.417968750,0,31,3,0,64500,36,5,3,7,15
RAWX,2025-09-18T21:57:34.754998+00:00,0.000000000,2384,18,11,0,0,9,21676190.584164750,88760366.820036322,-876.500244141,0,3,3,0,64500,37,4,2,7,7
RAWX,2025-09-18T21:57:34.754998+00:00,0.000000000,2384,18,11,0,0,10,25515314.512746345,104480947.958743036,-1436.455322266,0,29,3,0,52040,27,6,8,8,7
RAWX,2025-09-18T21:57:34.755552+00:00,0.000000000,2384,18,11,0,0,0,21676419.406357139,113910355.450057417,-1125.513916016,0,3,0,0,64500,44,3,1,6,7
RAWX,2025-09-18T21:57:34.755552+00:00,0.000000000,2384,18,11,0,0,1,22321514.453018360,117300354.576892078,2466.995849609,0,4,0,0,64500,52,3,1,4,7
RAWX,2025-09-18T21:57:34.755552+00:00,0.000000000,2384,18,11,0,0,2,20273751.364246331,106539285.314073175,1102.490722656,0,16,0,0,64500,34,5,4,8,15
RAWX,2025-09-18T21:57:34.755552+00:00,0.000000000,2384,18,11,0,0,3,21723034.728759680,114155315.848319441,-1775.450439453,0,31,0,0,64500,42,4,2,6,15
RAWX,2025-09-18T21:57:34.755552+00:00,0.000000000,2384,18,11,0,0,4,20666213.486874629,108601680.908879682,-1925.432128906,0,26,0,0,64500,42,4,1,6,7
RAWX,2025-09-18T21:57:34.755552+00:00,0.000000000,2384,18,11,0,0,5,25515673.880506251,134085784.350197271,-1844.617675781,0,29,0,0,64500,29,6,6,8,7
RAWX,2025-09-18T21:57:34.755552+00:00,0.000000000,2384,18,11,0,0,6,22321499.589271892,91402807.181937411,1922.318115234,0,4,3,0,64500,48,3,1,5,7
RAWX,2025-09-18T21:57:34.755552+00:00,0.000000000,2384,18,11,0,0,7,20666198.778225698,84624584.591665357,-1500.364501953,0,26,3,0,64500,34,6,4,8,7
RAWX,2025-09-18T21:57:34.755552+00:00,0.000000000,2384,18,11,0,0,8,21723018.952157423,88952118.025022760,-1383.095703125,0,31,3,0,64500,36,4,3,7,15
RAWX,2025-09-18T21:57:34.755552+00:00,0.000000000,2384,18,11,0,0,9,21676404.664413195,88761243.660732508,-877.211914062,0,3,3,0,64500,37,4,3,7,7
RAWX,2025-09-18T21:57:34.755552+00:00,0.000000000,2384,18,11,0,0,10,25515665.553052943,104482384.916817188,-1436.999755859,0,29,3,0,53040,26,6,8,8,7
RAWX,2025-09-18T21:57:34.756123+00:00,0.000000000,2384,18,11,0,0,0,21676633.527648494,113911481.142133921,-1125.902099609,0,3,0,0,64500,43,3,1,6,7
RAWX,2025-09-18T21:57:34.756123+00:00,0.000000000,2384,18,11,0,0,1,22321045.288279030,117297887.596859559,2466.960693359,0,4,0,0,64500,52,3,1,4,7
RAWX,2025-09-18T21:57:34.756123+00:00,0.000000000,2384,18,11,0,0,2,20273541.455995943,106538183.003500864,1101.627929688,0,16,0,0,64500,34,5,4,8,15
RAWX,2025-09-18T21:57:34.756123+00:00,0.000000000,2384,18,11,0,0,3,21723372.616488162,114157091.283992767,-1775.336914062,0,31,0,0,64500,41,4,2,7,15
RAWX,2025-09-18T21:57:34.756123+00:00,0.000000000,2384,18,11,0,0,4,20666579.918133672,108603606.153182223,-1925.325439453,0,26,0,0,64500,42,4,2,6,7
RAWX,2025-09-18T21:57:34.756123+00:00,0.000000000,2384,18,11,0,0,5,25516024.912157539,134087628.690149620,-1844.586181641,0,29,0,0,64500,29,6,5,8,7
RAWX,2025-09-18T21:57:34.756123+00:00,0.000000000,2384,18,11,0,0,6,22321030.174645446,91400884.861830294,1922.281005859,0,4,3,0,64500,48,3,1,5,7
RAWX,2025-09-18T21:57:34.756123+00:00,0.000000000,2384,18,11,0,0,7,20666565.158669706,84626084.805280700,-1500.699218750,0,26,3,0,64500,34,6,4,8,7
RAWX,2025-09-18T21:57:34.756123+00:00,0.000000000,2384,18,11,0,0,8,21723356.823552500,88953501.489570886,-1383.160400391,0,31,3,0,64500,37,4,3,7,15
RAWX,2025-09-18T21:57:34.756123+00:00,0.000000000,2384,18,11,0,0,9,21676618.951830622,88762120.819666207,-877.584228516,0,3,3,0,64500,37,4,3,7,7
RAWX,2025-09-18T21:57:34.756123+00:00,0.000000000,2384,18,11,0,0,10,25516016.555457667,104483822.047607377,-1437.138305664,0,29,3,0,54040,26,6,8,8,7
RAWX,2025-09-18T21:57:34.756671+00:00,0.000000000,2384,18,11,0,0,0,21676847.727954436,113912607.397899479,-1126.528320312,0,3,0,0,64500,43,3,1,6,7
RAWX,2025-09-18T21:57:34.756671+00:00,0.000000000,2384,18,11,0,0,1,22320575.986729998,117295420.710979834,2466.834228516,0,4,0,0,64500,52,3,1,4,7
RAWX,2025-09-18T21:57:34.756671+00:00,0.000000000,2384,18,11,0,0,2,20273331.712405816,106537081.268035442,1101.248535156,0,16,0,0,64500,34,5,4,8,15
RAWX,2025-09-18T21:57:34.756671+00:00,0.000000000,2384,18,11,0,0,3,21723710.494863328,114158866.732823193,-1775.319824219,0,31,0,0,64500,41,4,2,7,15
RAWX,2025-09-18T21:57:34.756671+00:00,0.000000000,2384,18,11,0,0,4,20666946.333338514,108605531.801603809,-1925.756103516,0,26,0,0,64500,41,4,2,6,7
RAWX,2025-09-18T21:57:34.756671+00:00,0.000000000,2384,18,11,0,0,5,25516375.631240532,134089473.488607720,-1845.125854492,0,29,0,0,64500,29,6,5,7,7
RAWX,2025-09-18T21:57:34.756671+00:00,0.000000000,2384,18,11,0,0,6,22320560.701107066,91398962.618958160,1922.088134766,0,4,3,0,64500,48,3,1,5,7
RAWX,2025-09-18T21:57:34.756671+00:00,0.000000000,2384,18,11,0,0,7,20666931.579319019,84627585.301331505,-1500.734130859,0,26,3,0,64500,34,6,4,8,7
RAWX,2025-09-18T21:57:34.756671+00:00,0.000000000,2384,18,11,0,0,8,21723694.692434750,88954884.967208117,-1383.435058594,0,31,3,0,64500,36,5,3,7,15
RAWX,2025-09-18T21:57:34.756671+00:00,0.000000000,2384,18,11,0,0,9,21676833.352744266,88762998.414314702,-877.819885254,0,3,3,0,64500,37,4,3,7,7
RAWX,2025-09-18T21:57:34.756671+00:00,0.000000000,2384,18,11,0,0,10,25516367.742555495,104485259.494043171,-1436.406005859,0,29,3,0,55040,27,6,8,8,7
RAWX,2025-09-18T21:57:34.757230+00:00,0.000000000,2384,18,11,0,0,0,21677062.200902577,113913734.235987708,-1126.903076172,0,3,0,0,64500,43,3,1,6,7
RAWX,2025-09-18T21:57:34.757230+00:00,0.000000000,2384,18,11,0,0,1,22320106.761263914,117292953.962669358,2466.754150391,0,4,0,0,64500,52,3,1,4,7
RAWX,2025-09-18T21:57:34.757230+00:00,0.000000000,2384,18,11,0,0,2,20273122.043851621,106535980.092186987,1101.282470703,0,16,0,0,64500,35,5,4,8,15
RAWX,2025-09-18T21:57:34.757230+00:00,0.000000000,2384,18,11,0,0,3,21724048.399623223,114160642.268753767,-1775.334472656,0,31,0,0,64500,41,4,2,7,15
RAWX,2025-09-18T21:57:34.757230+00:00,0.000000000,2384,18,11,0,0,4,20667312.904199298,108607457.884492010,-1926.321655273,0,26,0,0,64500,41,4,2,7,7
RAWX,2025-09-18T21:57:34.757230+00:00,0.000000000,2384,18,11,0,0,5,25516726.822247207,134091318.728657737,-1845.433349609,0,29,0,0,64500,29,6,5,7,7
RAWX,2025-09-18T21:57:34.757230+00:00,0.000000000,2384,18,11,0,0,6,22320091.299603187,91397040.471424207,1922.149658203,0,4,3,0,64500,48,3,1,5,7
RAWX,2025-09-18T21:57:34.757230+00:00,0.000000000,2384,18,11,0,0,7,20667298.128820736,84629086.130493879,-1501.181640625,0,26,3,0,64500,34,6,4,8,7
RAWX,2025-09-18T21:57:34.757230+00:00,0.000000000,2384,18,11,0,0,8,21724032.626929816,88956268.507007912,-1383.397216797,0,31,3,0,64500,37,5,3,7,15
RAWX,2025-09-18T21:57:34.757230+00:00,0.000000000,2384,18,11,0,0,9,21677047.778367415,88763876.467583433,-878.358154297,0,3,3,0,64500,37,4,3,7,7
RAWX,2025-09-18T21:57:34.757230+00:00,0.000000000,2384,18,11,0,0,10,25516719.116510257,104486697.443393573,-1438.046142578,0,29,3,0,56040,27,6,9,8,7
RAWX,2025-09-18T21:57:34.757783+00:00,0.000000000,2384,18,11,0,0,0,21677276.689067312,113914861.805767506,-1127.800292969,0,3,0,0,64500,43,3,1,6,7
RAWX,2025-09-18T21:57:34.757783+00:00,0.000000000,2384,18,11,0,0,1,22319637.418811571,117290487.497938052,2466.228759766,0,4,0,0,64500,52,3,1,4,7
RAWX,2025-09-18T21:57:34.757783+00:00,0.000000000,2384,18,11,0,0,2,20272912.564318184,106534879.677129909,1100.022216797,0,16,0,0,64500,34,5,3,8,15
RAWX,2025-09-18T21:57:34.757783+00:00,0.000000000,2384,18,11,0,0,3,21724386.382699694,114162418.030813485,-1775.920410156,0,31,0,0,64500,41,4,2,6,15
RAWX,2025-09-18T21:57:34.757783+00:00,0.000000000,2384,18,11,0,0,4,20667679.628342796,108609384.555841595,-1926.973144531,0,26,0,0,64500,41,4,2,7,7
RAWX,2025-09-18T21:57:34.757783+00:00,0.000000000,2384,18,11,0,0,5,25517077.984705329,134093164.549030915,-1845.663085938,0,29,0,0,64500,29,6,5,7,7
RAWX,2025-09-18T21:57:34.757783+00:00,0.000000000,2384,18,11,0,0,6,22319621.953521200,91395118.552754015,1921.879516602,0,4,3,0,64500,48,3,1,5,7
RAWX,2025-09-18T21:57:34.757783+00:00,0.000000000,2384,18,11,0,0,7,20667664.790283050,84630587.485137388,-1501.805908203,0,26,3,0,64500,34,6,4,8,7
RAWX,2025-09-18T21:57:34.757783+00:00,0.000000000,2384,18,11,0,0,8,21724370.674083486,88957652.226514414,-1383.996704102,0,31,3,0,64500,37,5,3,8,15
RAWX,2025-09-18T21:57:34.757783+00:00,0.000000000,2384,18,11,0,0,9,21677262.381843187,88764755.097486496,-878.970947266,0,3,3,0,64500,37,4,3,7,7
RAWX,2025-09-18T21:57:34.757783+00:00,0.000000000,2384,18,11,0,0,10,25517070.364474446,104488135.734603435,-1438.384521484,0,29,3,0,57040,26,6,9,8,7
RAWX,2025-09-18T21:57:34.758343+00:00,0.000000000,2384,18,11,0,0,0,21677491.418324251,113915990.259227008,-1128.931884766,0,3,0,0,64500,43,3,1,6,7
